# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.088751038354535794e+00,7.255472845151891725e+00,-8.089047732476626607e+01
-3.830816884610044326e-02,1.381036060286078282e-02,-3.635864607402083948e-01,-1.012296254021608455e+01,8.142714617508833186e+00,-8.162699546534143735e+01
-7.162106228312303813e-02,2.561565743519622629e-02,-7.362452917468829128e-01,-1.107120467989501655e+01,9.093899260167839671e+00,-8.066749448262466160e+01
-1.226090368266774533e-01,2.203325083632989845e-02,-1.103571668653586357e+00,-1.215402262093090968e+01,1.021129946908687991e+01,-8.037825270762637331e+01
-1.717443342008362350e-01,1.398223535147735674e-02,-1.476077672077934722e+00,-1.318390372145942635e+01,1.073729055471205562e+01,-8.131808446451454131e+01
-2.290202216507903898e-01,1.112968640200051595e-02,-1.840774867774740642e+00,-1.419869582146063536e+01,1.179212487554919164e+01,-8.143782141493957738e+01
-2.850530686041725659e-01,3.749687988374716952e-03,-2.212586210359603456e+00,-1.518480603962943043e+01,1.284304222767153192e+01,-8.051618829527494370e+01
-3.400740637788164378e-01,-1.872075698076969275e-02,-2.583500824315080990e+00,-1.567092438881384808e+01,1.318979753144526867e+01,-8.015460740942179996e+01
-4.120860050363930327e-01,-1.996706397335401562e-02,-2.949066185433053988e+00,-1.664694055878860368e+01,1.433775782797646414e+01,-7.925378496221843250e+01
-4.755817296586624110e-01,-3.205094860186363803e-02,-3.317260405316062588e+00,-1.744094068360255889e+01,1.489865111788836849e+01,-8.014958763496157701e+01
-5.515500471483321121e-01,-2.842681186393747339e-02,-3.685554170048476408e+00,-1.827350642689144422e+01,1.561649837878396774e+01,-8.029050129355917420e+01
-6.253063408757135733e-01,-1.995625953190938162e-02,-4.050476351746823411e+00,-1.887472650582883915e+01,1.607056515224910243e+01,-8.055666195986439959e+01
-7.037575259201531708e-01,-3.957832398180016753e-02,-4.418819791640856920e+00,-1.932221612630042529e+01,1.641965529039313409e+01,-8.035723530533503833e+01
-7.849602245924280908e-01,-3.422364328525873134e-02,-4.784944782913981953e+00,-2.023628659885226355e+01,1.728327989650182772e+01,-7.996160541699254054e+01
-8.668683386175164429e-01,-4.107861312081695360e-02,-5.148396954463862585e+00,-2.027411107431494131e+01,1.730556389182356369e+01,-8.005796341627785750e+01
-9.502304701064936410e-01,-7.589991518693750550e-02,-5.515127359669293128e+00,-2.108965033740014405e+01,1.821279338716481178e+01,-7.936444139136324338e+01
-1.033852050688409463e+00,-8.344915677707831492e-02,-5.880387304660246173e+00,-2.145675636827407828e+01,1.841860597262704147e+01,-8.001476165800201557e+01
-1.124798981715221302e+00,-7.737206223521297943e-02,-6.247384113481928125e+00,-2.150920803790889835e+01,1.843327591549886435e+01,-8.004002927706652315e+01
-1.211288912615611224e+00,-9.499542317757914134e-02,-6.607924250477140049e+00,-2.214753976124268675e+01,1.901707352304472920e+01,-7.974281519614453373e+01
-1.306197261724388881e+00,-9.742683574313559802e-02,-6.971294409904089662e+00,-2.215714969838676041e+01,1.911295766418960440e+01,-8.028448375522268066e+01
-1.394995935135341369e+00,-9.478504489072747674e-02,-7.334689239882493439e+00,-2.209412934794102412e+01,1.883782507446656140e+01,-7.993380817677235939e+01
-1.494575910341069402e+00,-1.052657740947324783e-01,-7.697089989852258896e+00,-2.256811769385273081e+01,1.952920338590579519e+01,-7.968405475623758605e+01
-1.589883564272316363e+00,-1.293459935003511418e-01,-8.059785445259052494e+00,-2.250022299851902119e+01,1.954820373686014534e+01,-7.941190463898456642e+01
-1.669882089759413546e+00,-1.405433560793198922e-01,-8.422685693207654367e+00,-2.232613719843473632e+01,1.935357254253629122e+01,-7.976766382312678161e+01
-1.775690095486233133e+00,-1.413760969930990541e-01,-8.777836656899779655e+00,-2.222108992063166255e+01,1.903512641691190765e+01,-7.993385092639890388e+01
-1.878289330891417919e+00,-1.538010434621810418e-01,-9.142683405246799566e+00,-2.176569891992905426e+01,1.867619508858643940e+01,-7.987733738956505647e+01
-1.978142214681069433e+00,-1.731420854750922445e-01,-9.499265603662735202e+00,-2.222083877167322541e+01,1.927768862803440086e+01,-7.987420158018790062e+01
-2.066653527122834788e+00,-1.825381166871693495e-01,-9.865836482932564877e+00,-2.237738396916361339e+01,1.924154732720980121e+01,-7.987264015827595642e+01
-2.160798846452413713e+00,-1.875364828899819258e-01,-1.022914101671688059e+01,-2.150511166250757000e+01,1.873974669811370575e+01,-7.974346730828081320e+01
-2.241965093782606999e+00,-2.011373498429520623e-01,-1.059049358957733489e+01,-2.132806943132114696e+01,1.837046678918580866e+01,-8.019195584397265009e+01
-2.326513111512989340e+00,-2.110928534451659289e-01,-1.095336633358209610e+01,-2.081509119307482081e+01,1.776371995745826027e+01,-8.048638093005412486e+01
-2.417259676260369972e+00,-2.125374164506865782e-01,-1.131929710557801627e+01,-2.055968374182343439e+01,1.776929526382525637e+01,-8.020203883612710172e+01
-2.508187414575463237e+00,-2.353401644896848666e-01,-1.168281599224809497e+01,-2.016727305145498050e+01,1.750383504423841075e+01,-8.051717013043437987e+01
-2.593458836658459887e+00,-2.339088258065658010e-01,-1.204858613375768073e+01,-2.121081197888506509e+01,1.812283336677734269e+01,-7.960557688015619249e+01
-2.677274081005190709e+00,-2.472199605119840271e-01,-1.241009354019672628e+01,-1.977185143865714778e+01,1.685525328807214507e+01,-8.115071070020630373e+01
-2.752498334137342795e+00,-2.659704250161212258e-01,-1.277537261649408151e+01,-1.853413486741256122e+01,1.576582413658264947e+01,-8.064001616285062823e+01
-2.836910151477199271e+00,-2.752536664723947979e-01,-1.313917523397148557e+01,-1.810285314515323662e+01,1.534236592554379541e+01,-8.089773504089335177e+01
-2.911061471217917251e+00,-2.951200203143571343e-01,-1.350298751741661363e+01,-1.726834203483873864e+01,1.482378616062621113e+01,-8.101197596100973897e+01
-2.980051781979987879e+00,-2.978565491486051542e-01,-1.387787382990441643e+01,-1.671407622815414484e+01,1.414992173433776834e+01,-8.111567242031256342e+01
-3.045648937645205834e+00,-3.054544532373029142e-01,-1.424489152532797220e+01,-1.715850224920577460e+01,1.436724431107166033e+01,-8.138331793784020363e+01
-3.110210867162713555e+00,-3.276836969397436405e-01,-1.461602685213000541e+01,-1.539324648187670341e+01,1.303252891447512063e+01,-8.135598504146524590e+01
-3.174433095765183843e+00,-3.148522679528014123e-01,-1.498031730396522221e+01,-1.457265601772066610e+01,1.226682105495100394e+01,-8.194688035684357885e+01
-3.218229082164952182e+00,-3.605939156130943957e-01,-1.535678439391119809e+01,-1.345470957705256154e+01,1.138113307620074721e+01,-8.156888465660675536e+01
-3.280388833976361163e+00,-3.457752487937568731e-01,-1.572741002115313336e+01,-1.382281585351171671e+01,1.140584951424327365e+01,-8.140853912526769420e+01
-3.323154896178168727e+00,-3.811306996188932317e-01,-1.609996664979331626e+01,-1.418479091126290470e+01,1.184977828019403390e+01,-8.084175395556633248e+01
-3.373443555196200982e+00,-3.798489956352568697e-01,-1.647943403324904921e+01,-1.080011226096794452e+01,8.945446619933058230e+00,-8.201395543175118519e+01
-3.408309727083023155e+00,-3.966874338847219406e-01,-1.684867208180779130e+01,-1.056148955694284730e+01,8.544289839147634069e+00,-8.208868733512994709e+01
-3.448594206882273028e+00,-3.882004090053214895e-01,-1.722720651881326148e+01,-9.668714306836156069e+00,7.723488828616350332e+00,-8.200276937200757743e+01
-3.480435004284327505e+00,-4.415098940615962420e-01,-1.760289867774528716e+01,-8.103223612936465869e+00,6.632619309116164708e+00,-8.214437714556842707e+01
-3.510174330657496178e+00,-4.411251520964469819e-01,-1.797920817876237720e+01,-7.495438009890842856e+00,5.855031491686798262e+00,-8.205074314022259330e+01
-3.522072228861380161e+00,-4.813962108346458990e-01,-1.835755198466341653e+01,-6.149121564941969709e+00,4.789246646342818714e+00,-8.193300338716443321e+01
-3.532806374455740084e+00,-4.580418407041406681e-01,-1.873910041483097189e+01,-5.192617021352375239e+00,3.872560388661982156e+00,-8.326036512665486100e+01
-3.558741735784215265e+00,-4.624704074011560806e-01,-1.911599397114332533e+01,-3.866332375751181161e+00,2.797747256394159443e+00,-8.323448245647769284e+01
-3.557493432865002525e+00,-4.565537396962326966e-01,-1.948706071134148488e+01,-2.054697538935219114e+00,9.133139773991397758e-01,-8.120495088236077663e+01
-3.557736376214391427e+00,-4.800381912950797414e-01,-1.986529039350384096e+01,-1.003994443004000203e+00,-3.374097716673185032e-01,-8.231764575735614642e+01
-3.553474733946615949e+00,-5.025992175682176821e-01,-2.022851134833723563e+01,3.594148289934602225e-01,-1.654404158637427624e+00,-8.184171418493352235e+01
-3.566294013141007468e+00,-5.146060106849290605e-01,-2.061859417865127853e+01,9.982945452108588080e-01,-2.164045073837330246e+00,-8.254047793409252165e+01
-3.527261096945994545e+00,-5.351842651527931594e-01,-2.100212605167388347e+01,1.869890053962629084e+00,-2.767477051185411430e+00,-8.274999557955302976e+01
-3.506749829455882761e+00,-5.216410373776625420e-01,-2.138325115146207622e+01,2.867744887274666254e+00,-4.029699467412945602e+00,-8.198350218345565565e+01
-3.481362166150331561e+00,-5.285719088831228873e-01,-2.175666378262869216e+01,3.945604562316354258e+00,-4.684678848598401224e+00,-8.261664585296507823e+01
-3.441052625759098760e+00,-5.056435471929034975e-01,-2.213818365360714324e+01,5.084479585835084414e+00,-6.018916700420310129e+00,-8.197157645121808400e+01
-3.415994828624733692e+00,-5.355088291186120841e-01,-2.251795157850918372e+01,5.995998962463795934e+00,-6.889008068615058988e+00,-8.183401304972151991e+01
-3.374740761416264334e+00,-5.625215763037658689e-01,-2.289394932782386149e+01,6.898670767447745433e+00,-7.607858791601685766e+00,-8.235870721886581691e+01
-3.338001555985395719e+00,-5.780302941490162993e-01,-2.327412324001505795e+01,8.063110810936974460e+00,-8.692078410325759563e+00,-8.240959100955720373e+01
-3.279036950027257369e+00,-5.921157962602592306e-01,-2.364867728846385830e+01,8.991524545572884719e+00,-9.614769772447045781e+00,-8.250477786980880524e+01
-3.222906060572322318e+00,-5.803825256319896653e-01,-2.402871526438678984e+01,9.530446448701988871e+00,-1.042870040540882037e+01,-8.236732024189834078e+01
-3.172672057626670927e+00,-5.756336142782174647e-01,-2.440275813107271574e+01,1.114007194725449956e+01,-1.175864205149449582e+01,-8.201699855027155195e+01
-3.093312896367210740e+00,-5.731820798836224640e-01,-2.477571892410213650e+01,1.163369570319716573e+01,-1.250449470908497673e+01,-8.198660220074246752e+01
-3.031059753812817448e+00,-5.798760054892682092e-01,-2.515052496716322139e+01,1.236236839949578403e+01,-1.363822781894702807e+01,-8.207223797653759334e+01
-2.955292493113215180e+00,-5.663596209493562128e-01,-2.552247499229127925e+01,1.370781521057004859e+01,-1.445054142723646073e+01,-8.140441319263386788e+01
-2.881310563267621916e+00,-5.827809418564129373e-01,-2.589998105460196598e+01,1.436861253619897560e+01,-1.537660787837998733e+01,-8.142006247436508204e+01
