# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.861750216950517967e+01,8.075423817195233767e+01,6.638273825029230579e+01
-1.076524205692130920e-02,-3.175790263526323542e-02,-4.895654706271272971e-01,-5.982182858122150293e+01,7.949767602437954395e+01,6.615546832935790178e+01
2.353490811131564442e-03,-1.907715141987864627e-02,-9.952857333196050149e-01,-6.177464266617276678e+01,7.670431151419450089e+01,6.406406464607312046e+01
-1.328819856048824022e-03,-3.951340014020843228e-02,-1.502636457793386171e+00,-6.388110842490740282e+01,7.365905467256803263e+01,6.152972569675451808e+01
5.012177851272170415e-03,-3.737971408088469616e-02,-2.011126780451206741e+00,-6.535192247572443591e+01,7.198149909277506708e+01,5.911976860128424249e+01
3.528120964949899019e-02,-5.862341421618566528e-02,-2.508011749626291476e+00,-6.613425690816893621e+01,7.095305260815229076e+01,5.763624750041275746e+01
6.706704646360783784e-02,-6.995773098992685846e-02,-3.015841301277220055e+00,-6.630147690327493137e+01,7.025080833277549175e+01,5.751381244476157661e+01
1.034105695617331122e-01,-1.049880473004805026e-01,-3.525278745725984209e+00,-6.749596019905325761e+01,6.890902277776652340e+01,5.602405899443681392e+01
1.512955961379489622e-01,-1.054929669443254170e-01,-4.041393538269119290e+00,-6.822625110408917237e+01,6.809140635848970646e+01,5.414355074673223811e+01
1.995805241769996741e-01,-1.297551902390523537e-01,-4.545151948026159516e+00,-6.878420041051427347e+01,6.679845927410953266e+01,5.309774759841860714e+01
2.719060032314732922e-01,-1.411801330597199922e-01,-5.059232807028564594e+00,-6.958466310229326268e+01,6.590722552307531146e+01,5.214850098749109719e+01
3.355179639287673155e-01,-1.641054146797387148e-01,-5.562069518677617452e+00,-7.025996902078632900e+01,6.472767899805144509e+01,5.063938787497692573e+01
4.203758534322332707e-01,-1.814499847783963560e-01,-6.070027498325373472e+00,-7.093767350115238912e+01,6.336190324473695767e+01,4.896719334392763301e+01
5.054787556571191942e-01,-1.986323952181692221e-01,-6.576796995883313457e+00,-7.162908061393629566e+01,6.241094976457205945e+01,4.759833701958075380e+01
6.056729963573452835e-01,-2.427293489660087289e-01,-7.085073301879361907e+00,-7.222143289808251154e+01,6.126598441877150236e+01,4.669979811034610861e+01
7.141262146512801223e-01,-2.467293014391316319e-01,-7.588718175673420774e+00,-7.300833267127178772e+01,6.014526047891841642e+01,4.493012628622130933e+01
8.283951869174224214e-01,-2.992164785225668311e-01,-8.088229224868911160e+00,-7.375933122149154997e+01,5.905284261580536764e+01,4.351600489409309347e+01
9.564119292026163066e-01,-3.271562554176625781e-01,-8.595356678594328059e+00,-7.410928786196504348e+01,5.759661347493663186e+01,4.247141913373069144e+01
1.088984121722653242e+00,-3.424960221419723894e-01,-9.096488406533097759e+00,-7.478815435079717133e+01,5.684907671811154017e+01,4.128803894262701846e+01
