# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.842668972671044969e+01,8.290921103898671163e+01,7.464800030506320638e+01
-1.015792608974201983e-01,-1.999882350628467975e-02,-4.429360238404740358e-01,-5.736711585737577224e+01,8.381159753030652837e+01,7.535453105252207706e+01
-1.912625034430721627e-01,-8.175843001140492561e-03,-8.935476892207532273e-01,-5.693731724763225088e+01,8.406918545073546056e+01,7.631506176184288393e+01
-2.747037557325278101e-01,8.299269724830082851e-03,-1.353904991372615996e+00,-5.631705235536246335e+01,8.477029620982847291e+01,7.785086127848948934e+01
-3.637657872135395820e-01,1.000619475973962835e-02,-1.809826031805755520e+00,-5.505882503656490456e+01,8.596883254191126866e+01,7.868846786588621001e+01
-4.559896358266772864e-01,1.340831087213700812e-02,-2.276907052795820618e+00,-5.276542458436652083e+01,8.926566852541266428e+01,8.059653782044162540e+01
-5.358996812160832235e-01,2.056665436157345539e-02,-2.745470558595002331e+00,-5.215735134081041480e+01,9.004989074855953390e+01,8.140710545671578302e+01
-6.255439230433577080e-01,1.012032781682137283e-02,-3.220963899679418319e+00,-5.161418179574317122e+01,9.074744623930831722e+01,8.162603908849416712e+01
-7.049413902956587208e-01,6.067126806442502129e-03,-3.695978488731299194e+00,-5.113318376161092971e+01,9.121369277963752609e+01,8.192183216088584174e+01
-7.953489261018180656e-01,1.118561645637328184e-02,-4.177097016206602120e+00,-5.069855749548916890e+01,9.163493530370075746e+01,8.239899093507506223e+01
-8.830004647334313006e-01,9.506767307584595983e-03,-4.655395497462109233e+00,-5.070553678130183783e+01,9.151169344306136111e+01,8.225695317766174242e+01
-9.649108809059470104e-01,1.123125851722761581e-02,-5.145809280767394966e+00,-4.988361286719830190e+01,9.216756836927737595e+01,8.269396462210923460e+01
-1.054737350097926907e+00,-4.666776248996029608e-06,-5.638603305573241187e+00,-4.937106309925552239e+01,9.281665511983521810e+01,8.323275889335802447e+01
-1.141224375774051225e+00,2.579927071337806410e-03,-6.126586787522512623e+00,-4.925158885001332010e+01,9.236815367210567729e+01,8.366260812959798443e+01
-1.224204279738284384e+00,2.035046335186052602e-02,-6.613317014316976383e+00,-4.891808062159686443e+01,9.325116042695670160e+01,8.433758994075390092e+01
-1.319721358334703609e+00,2.979626296473725233e-02,-7.107204843740618116e+00,-4.869503611765578910e+01,9.338989824245992111e+01,8.366826894824161798e+01
-1.399673481180279566e+00,2.163313318328619062e-02,-7.601095226489178458e+00,-4.856462353681580169e+01,9.343562636737124194e+01,8.458712037398217376e+01
-1.508780670034536087e+00,2.087761252164455072e-02,-8.090826556045016105e+00,-4.853971955390507986e+01,9.328743207771120183e+01,8.453374234033421430e+01
-1.595813435130493119e+00,3.049623901927134284e-02,-8.589561554021997836e+00,-4.830829997382944896e+01,9.364139672512247614e+01,8.497353395589196623e+01
-1.692328191231544210e+00,3.743090257808034949e-02,-9.092170998224617051e+00,-4.796331983432176571e+01,9.385218485720677961e+01,8.406262401422436881e+01
-1.786142528691454956e+00,4.137601888953668094e-02,-9.585655540845237965e+00,-4.812957379218934051e+01,9.349992272788246339e+01,8.449463683596441399e+01
-1.878411092404459026e+00,3.321984098965913290e-02,-1.008651210886893068e+01,-4.807689514828341260e+01,9.351853742858708074e+01,8.383724631807203309e+01
-1.981671288806325038e+00,2.289974764323687850e-02,-1.057891573271331254e+01,-4.820518014114492900e+01,9.389389160315451477e+01,8.390219147171656289e+01
-2.075295469256939640e+00,2.649873766472410352e-02,-1.108429587033592156e+01,-4.856387949441760554e+01,9.290840063081081723e+01,8.350605151951772598e+01
-2.173862498695424250e+00,2.949141043495728809e-02,-1.157689017962030675e+01,-4.854642176103545381e+01,9.296166025562447999e+01,8.372425353510030277e+01
-2.281622816531303499e+00,4.762135193618632911e-02,-1.206855234098983942e+01,-4.899613366748751986e+01,9.234561421102158363e+01,8.384215094560853743e+01
-2.378842774963363382e+00,4.267456431568916742e-02,-1.256763588602566983e+01,-4.942495681214783332e+01,9.175350155111742367e+01,8.332561973839729319e+01
