# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
1.558188773970804064e+01,-2.179776567579532127e+02,8.806943477931259849e+02,-5.861750216950517967e+01,-6.638273825029230579e+01,8.075423817195233767e+01
1.557112249765111933e+01,-2.174880912873260854e+02,8.806625898904907217e+02,-5.982182858122150293e+01,-6.615546832935790178e+01,7.949767602437954395e+01
1.558424123051917221e+01,-2.169823710246336077e+02,8.806752706417061063e+02,-6.177464266617276678e+01,-6.406406464607312046e+01,7.670431151419450089e+01
1.558055891985199182e+01,-2.164750203001598265e+02,8.806548343929857765e+02,-6.388110842490740282e+01,-6.152972569675451808e+01,7.365905467256803263e+01
1.558689991755931281e+01,-2.159665299775020060e+02,8.806569680790451002e+02,-6.535192247572443591e+01,-5.911976860128424249e+01,7.198149909277506708e+01
1.561716894935753963e+01,-2.154696450083269212e+02,8.806357243789097993e+02,-6.613425690816893621e+01,-5.763624750041275746e+01,7.095305260815229076e+01
1.564895478617164848e+01,-2.149618154566759927e+02,8.806243900621360581e+02,-6.630147690327493137e+01,-5.751381244476157661e+01,7.025080833277549175e+01
1.568529830926977375e+01,-2.144523780122272285e+02,8.805893597458255044e+02,-6.749596019905325761e+01,-5.602405899443681392e+01,6.890902277776652340e+01
1.573318333584598960e+01,-2.139362632196840934e+02,8.805888548261816595e+02,-6.822625110408917237e+01,-5.414355074673223811e+01,6.809140635848970646e+01
1.578146826388504032e+01,-2.134325048099270532e+02,8.805645926028869326e+02,-6.878420041051427347e+01,-5.309774759841860714e+01,6.679845927410953266e+01
1.585379374293951393e+01,-2.129184239509246481e+02,8.805531676600662649e+02,-6.958466310229326268e+01,-5.214850098749109719e+01,6.590722552307531146e+01
1.591740570363680796e+01,-2.124155872392755953e+02,8.805302423784462462e+02,-7.025996902078632900e+01,-5.063938787497692573e+01,6.472767899805144509e+01
1.600226359314027391e+01,-2.119076292596278392e+02,8.805128978083475886e+02,-7.093767350115238912e+01,-4.896719334392763301e+01,6.336190324473695767e+01
1.608736649536515984e+01,-2.114008597620698993e+02,8.804957153979078157e+02,-7.162908061393629566e+01,-4.759833701958075380e+01,6.241094976457205945e+01
1.618756073606538592e+01,-2.108925834560738508e+02,8.804516184441599762e+02,-7.222143289808251154e+01,-4.669979811034610861e+01,6.126598441877150236e+01
1.629601395435932076e+01,-2.103889385822797919e+02,8.804476184916868533e+02,-7.300833267127178772e+01,-4.493012628622130933e+01,6.014526047891841642e+01
1.641028292662546306e+01,-2.098894275330843016e+02,8.803951313146034181e+02,-7.375933122149154997e+01,-4.351600489409309347e+01,5.905284261580536764e+01
1.653829966891065695e+01,-2.093823000793588847e+02,8.803671915377083224e+02,-7.410928786196504348e+01,-4.247141913373069144e+01,5.759661347493663186e+01
1.667087186143069388e+01,-2.088811683514201150e+02,8.803518517709840125e+02,-7.478815435079717133e+01,-4.128803894262701846e+01,5.684907671811154017e+01
1.681968307872205060e+01,-2.083836048090197721e+02,8.803203182485423213e+02,-7.509403176803168378e+01,-4.035838531631460313e+01,5.549986643830041544e+01
1.695942301856328882e+01,-2.078949040004558526e+02,8.803091739919275369e+02,-7.545362837212286422e+01,-3.955783357076484208e+01,5.437984724853701124e+01
