# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
-1.033600072916510371e+01,-2.195469716654507977e+02,8.905596461803055490e+02,1.078474689585198831e+02,9.570451517019080256e+01,2.652042014258549329e+01
-1.024412606192646713e+01,-2.191020171117912128e+02,8.904816870231941266e+02,1.084105888825200026e+02,9.503378744696340164e+01,2.421938684569034450e+01
-1.014537362267821052e+01,-2.186353336748438494e+02,8.903944557097556753e+02,1.072358990095385138e+02,9.302675397350992625e+01,2.339517634932244761e+01
-1.004438329563862453e+01,-2.181815101874487937e+02,8.902965320665841773e+02,1.070415299680144869e+02,9.208325339974967960e+01,2.224452918409257052e+01
-9.950562472731439456e+00,-2.177247656958636526e+02,8.902165510837946840e+02,1.066382866208860349e+02,9.068104963409716390e+01,2.165893749260612822e+01
-9.838539200736763135e+00,-2.172583306846635196e+02,8.901218625342974065e+02,1.062923997781512639e+02,8.980884213363673041e+01,2.050788662777515725e+01
-9.722555861580193692e+00,-2.168006370930548883e+02,8.900235744080735003e+02,1.067988924421960348e+02,8.864691216229596193e+01,1.785180487291340867e+01
-9.624015584388191158e+00,-2.163382209897367545e+02,8.899165400482820587e+02,1.064402041767273204e+02,8.737982679152604248e+01,1.634010477868453393e+01
-9.509307568161025515e+00,-2.158796750686499877e+02,8.898144525767689856e+02,1.054203672737403394e+02,8.568102102645809737e+01,1.480570164744543682e+01
-9.396172543736531324e+00,-2.154133478769315957e+02,8.897055918149019362e+02,1.054476655082463594e+02,8.466759467062901479e+01,1.309766662479269250e+01
-9.269538963514195373e+00,-2.149471435044559939e+02,8.895989846543650401e+02,1.050145401545756840e+02,8.325892384781647593e+01,1.145526612679679523e+01
-9.162002784917996578e+00,-2.144872230852414816e+02,8.894836716385320869e+02,1.053106618250897384e+02,8.206037873002480865e+01,9.531039291241278022e+00
-9.029529842242263626e+00,-2.140205606944757335e+02,8.893672622342066916e+02,1.048963504311440431e+02,8.094337882243733873e+01,8.542732833147146820e+00
-8.916846463771074482e+00,-2.135527661078999699e+02,8.892465073504916973e+02,1.051670594854278846e+02,8.015313320518663431e+01,6.419290561047356292e+00
-8.776574893471199346e+00,-2.130940043762002460e+02,8.891299255984163210e+02,1.042089439559180590e+02,7.829299277018320424e+01,5.002946165560017810e+00
-8.653434371608513587e+00,-2.126332489943980022e+02,8.890114581169626717e+02,1.037760077261963261e+02,7.692780224056087945e+01,2.847789068280249580e+00
-8.515252348454005471e+00,-2.121651602347262440e+02,8.888763084446019320e+02,1.032666211816424351e+02,7.598806060065497547e+01,1.902483240522618857e+00
-8.377993907132665896e+00,-2.117099693444246498e+02,8.887477288289780972e+02,1.026946250273393559e+02,7.446144288971868264e+01,2.124384489040646862e-01
-8.226886887057563769e+00,-2.112454657173721273e+02,8.886077457875994696e+02,1.022720001133336609e+02,7.358973587051360710e+01,-1.068468860773626350e+00
-8.089739983138827029e+00,-2.107907265420633678e+02,8.884733858935492208e+02,1.017821518775216845e+02,7.224474081255172564e+01,-2.843900392210382044e+00
-7.946889802999955954e+00,-2.103358558596142984e+02,8.883276312057456607e+02,1.015042565470124742e+02,7.148557840577900890e+01,-3.812152704299180961e+00
-7.796207692012312229e+00,-2.098848090204975563e+02,8.881818796684196968e+02,1.010460856289545148e+02,6.993819407727202986e+01,-5.007623325866203068e+00
-7.647659950926820827e+00,-2.094318130941504421e+02,8.880320809603653061e+02,1.005685090725615964e+02,6.930700582441211566e+01,-5.966907579825861063e+00
-7.506172901144278597e+00,-2.089858573255845897e+02,8.878766728727648569e+02,1.000670023838603271e+02,6.792066176722356374e+01,-7.287973481675463994e+00
-7.354651533389329643e+00,-2.085440486232178330e+02,8.877217356915780329e+02,9.965954965212007721e+01,6.678386281597971674e+01,-9.162450695499380515e+00
-7.184992978018171605e+00,-2.081016422745480270e+02,8.875617833398424636e+02,9.923597482070580611e+01,6.652199785981115099e+01,-9.216366491053687326e+00
-7.030878723190148172e+00,-2.076687816024729045e+02,8.874186156893500765e+02,9.923546506951299762e+01,6.608208476195368064e+01,-8.929259458633650226e+00
-6.880530159308351656e+00,-2.072358817217123885e+02,8.872537868742451792e+02,9.874429550398079414e+01,6.457703284776437158e+01,-1.070537435100608725e+01
-6.728578860048705756e+00,-2.068036659001051589e+02,8.870949255398587638e+02,9.826730605057315415e+01,6.399681806569718390e+01,-1.208845549588322044e+01
-6.568203579042685369e+00,-2.063700806655924112e+02,8.869423820028902128e+02,9.800589676718128374e+01,6.386946163725078662e+01,-1.191233291641001912e+01
-6.416821933804141231e+00,-2.059477453331329571e+02,8.867820575679027115e+02,9.768908469977543518e+01,6.314191970844544954e+01,-1.268243550066516079e+01
-6.252361085841912747e+00,-2.055284907421365972e+02,8.866193993018363244e+02,9.759589023173037958e+01,6.298047484676453678e+01,-1.260707156679438157e+01
-6.097237091912885099e+00,-2.051125130015487912e+02,8.864516317703200912e+02,9.714920253808432449e+01,6.235920724749691857e+01,-1.356094062480126361e+01
-5.942644356867302413e+00,-2.046997097553463902e+02,8.862913895093832934e+02,9.709404533729622244e+01,6.127195334361770307e+01,-1.432599799188922063e+01
-5.782792984761844224e+00,-2.042901856399333269e+02,8.861399708498630616e+02,9.693702121671816485e+01,6.172564734313386481e+01,-1.340652592596984860e+01
-5.630248437869091127e+00,-2.038776420650949603e+02,8.859830823650498814e+02,9.677086228691923964e+01,6.156938610822312086e+01,-1.397070120959381967e+01
-5.473987781142343856e+00,-2.034649842629737293e+02,8.858181731495918712e+02,9.633444322669087967e+01,6.121881772536954003e+01,-1.470306681757275769e+01
-5.322028471698993179e+00,-2.030577547338486681e+02,8.856573116227089031e+02,9.635174722184441976e+01,6.087136084391612911e+01,-1.421203385499159921e+01
-5.172175238491067972e+00,-2.026568395672227894e+02,8.854987478384736050e+02,9.624032621987736036e+01,6.089641838637915328e+01,-1.442550748575878039e+01
