# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
1.605700855156339557e+01,-2.178426057486582295e+02,8.785057475973937926e+02,-5.842668972671044969e+01,-7.464800030506320638e+01,8.290921103898671163e+01
1.595542929066597537e+01,-2.173996697248177554e+02,8.784857487738875079e+02,-5.736711585737577224e+01,-7.535453105252207706e+01,8.381159753030652837e+01
1.586574604812032341e+01,-2.169490580594374762e+02,8.784975717543926521e+02,-5.693731724763225088e+01,-7.631506176184288393e+01,8.406918545073546056e+01
1.578230479583086776e+01,-2.164887007572856135e+02,8.785140468671186227e+02,-5.631705235536246335e+01,-7.785086127848948934e+01,8.477029620982847291e+01
1.569324276434985599e+01,-2.160327797168524739e+02,8.785157537921535322e+02,-5.505882503656490456e+01,-7.868846786588621001e+01,8.596883254191126866e+01
1.560101891573671828e+01,-2.155656986958624088e+02,8.785191559082659296e+02,-5.276542458436652083e+01,-8.059653782044162540e+01,8.926566852541266428e+01
1.552110887034731235e+01,-2.150971351900632271e+02,8.785263142517553661e+02,-5.215735134081041480e+01,-8.140710545671578302e+01,9.004989074855953390e+01
1.543146462852003786e+01,-2.146216418489788111e+02,8.785158679252106140e+02,-5.161418179574317122e+01,-8.162603908849416712e+01,9.074744623930831722e+01
1.535206716126773685e+01,-2.141466272599269303e+02,8.785118147242002351e+02,-5.113318376161092971e+01,-8.192183216088584174e+01,9.121369277963752609e+01
1.526165962546157751e+01,-2.136655087324516273e+02,8.785169332138501659e+02,-5.069855749548916890e+01,-8.239899093507506223e+01,9.163493530370075746e+01
1.517400808682996427e+01,-2.131872102511961202e+02,8.785152543647013772e+02,-5.070553678130183783e+01,-8.225695317766174242e+01,9.151169344306136111e+01
1.509209767065744856e+01,-2.126967964678908345e+02,8.785169788559110202e+02,-4.988361286719830190e+01,-8.269396462210923460e+01,9.216756836927737595e+01
1.500227120146546866e+01,-2.122040024430849883e+02,8.785057429306175436e+02,-4.937106309925552239e+01,-8.323275889335802447e+01,9.281665511983521810e+01
1.491578417578934435e+01,-2.117160189611357168e+02,8.785083275244651304e+02,-4.925158885001332010e+01,-8.366260812959798443e+01,9.236815367210567729e+01
1.483280427182511119e+01,-2.112292887343412531e+02,8.785260980607456531e+02,-4.891808062159686443e+01,-8.433758994075390092e+01,9.325116042695670160e+01
1.473728719322869196e+01,-2.107354009049176113e+02,8.785355438603585299e+02,-4.869503611765578910e+01,-8.366826894824161798e+01,9.338989824245992111e+01
1.465733507038311600e+01,-2.102415105221690510e+02,8.785273807305770788e+02,-4.856462353681580169e+01,-8.458712037398217376e+01,9.343562636737124194e+01
1.454822788152885948e+01,-2.097517791926132134e+02,8.785266252099154372e+02,-4.853971955390507986e+01,-8.453374234033421430e+01,9.328743207771120183e+01
1.446119511643290245e+01,-2.092530441946362316e+02,8.785362438364130639e+02,-4.830829997382944896e+01,-8.497353395589196623e+01,9.364139672512247614e+01
1.436468036033185136e+01,-2.087504347504336124e+02,8.785431784999718730e+02,-4.796331983432176571e+01,-8.406262401422436881e+01,9.385218485720677961e+01
1.427086602287194061e+01,-2.082569502078129915e+02,8.785471236162833293e+02,-4.812957379218934051e+01,-8.449463683596441399e+01,9.349992272788246339e+01
1.417859745915893654e+01,-2.077560936397892988e+02,8.785389674383834517e+02,-4.807689514828341260e+01,-8.383724631807203309e+01,9.351853742858708074e+01
1.407533726275707053e+01,-2.072636900159449169e+02,8.785286473450370295e+02,-4.820518014114492900e+01,-8.390219147171656289e+01,9.389389160315451477e+01
1.398171308230645593e+01,-2.067583098783223079e+02,8.785322463350585167e+02,-4.856387949441760554e+01,-8.350605151951772598e+01,9.290840063081081723e+01
1.388314605286797132e+01,-2.062657155690379227e+02,8.785352390078287499e+02,-4.854642176103545381e+01,-8.372425353510030277e+01,9.296166025562447999e+01
1.377538573503209207e+01,-2.057740534076683900e+02,8.785533689493299789e+02,-4.899613366748751986e+01,-8.384215094560853743e+01,9.234561421102158363e+01
1.367816577660003219e+01,-2.052749698626325596e+02,8.785484221617094818e+02,-4.942495681214783332e+01,-8.332561973839729319e+01,9.175350155111742367e+01
1.357293147558019974e+01,-2.047704174115260685e+02,8.785557459898113848e+02,-4.929522766745025564e+01,-8.260340487384776509e+01,9.184247638469908281e+01
1.347555954503589248e+01,-2.042767887146127919e+02,8.785624300388756183e+02,-5.020037701506937822e+01,-8.172020174611557763e+01,9.115620172764219831e+01
1.336462131871702752e+01,-2.037786881792770259e+02,8.785714101971842638e+02,-5.012619853056657604e+01,-8.197483833595188685e+01,9.096910764582284514e+01
1.326295625618898377e+01,-2.032795091555719011e+02,8.785608746570331959e+02,-5.059509848309368607e+01,-8.173545327554781181e+01,9.049377086222060029e+01
1.315750595878097684e+01,-2.027791922178184905e+02,8.785680061037604673e+02,-5.131241315229255662e+01,-8.126609055843141505e+01,8.943981155236930647e+01
1.305465037810398954e+01,-2.022796233530144434e+02,8.785625589197080672e+02,-5.183545520661314754e+01,-8.019279789560499694e+01,8.871409982901501223e+01
1.295251340300819365e+01,-2.017830317167585292e+02,8.785318998256732357e+02,-5.218765421136941995e+01,-7.936308399893626131e+01,8.844874303918602720e+01
1.285936774776205205e+01,-2.012761266070012880e+02,8.785422960955121425e+02,-5.264146424676887648e+01,-7.966054582702086861e+01,8.811036987508619234e+01
1.275607413961241932e+01,-2.007780605311418469e+02,8.785536282132169390e+02,-5.390916506171559064e+01,-7.828762617037939719e+01,8.638267150790561288e+01
1.266218205409506581e+01,-2.002772400780024498e+02,8.785626053479661550e+02,-5.389688099316462200e+01,-7.805284766462420976e+01,8.615818801189942633e+01
1.256886292099187763e+01,-1.997732981473915004e+02,8.785850871601029439e+02,-5.449874612837421495e+01,-7.747489691379234955e+01,8.559173340163845012e+01
1.247780767095179755e+01,-1.992657102240336826e+02,8.785777449940200086e+02,-5.549121971815439736e+01,-7.601931570196325083e+01,8.381132725417323570e+01
1.238721115043947663e+01,-1.987616667879071883e+02,8.785892727813665033e+02,-5.587476913029239256e+01,-7.549128477786598523e+01,8.347249535322424663e+01
1.229541396322914437e+01,-1.982576483484630785e+02,8.785633020107690072e+02,-5.632610857175785668e+01,-7.493822251274112034e+01,8.311015708657318157e+01
1.221913070868822793e+01,-1.977445378348301119e+02,8.785274740175840407e+02,-5.737256735713089739e+01,-7.400988229527452233e+01,8.144956433729154810e+01
1.214895233025342591e+01,-1.972394894331648061e+02,8.785321831496258937e+02,-5.797574439421855175e+01,-7.290507354107103311e+01,8.057418403913808902e+01
1.207464559283687144e+01,-1.967243671281023580e+02,8.785266980521707865e+02,-5.853697051771604976e+01,-7.238470411087011769e+01,8.054935727535527690e+01
1.200571220413712936e+01,-1.962075217725385698e+02,8.785467501273435573e+02,-5.929446587061104168e+01,-7.143698875722937203e+01,7.893667566413942893e+01
