"Time","Position"
1.0E-5,2.044846525796995E-6
2.0E-5,2.58253182129023E-6
3.0000000000000004E-5,2.7996533036885655E-6
4.0E-5,2.4972676202144104E-6
5.0E-5,2.903930622452399E-6
6.0E-5,3.479663944545655E-6
7.000000000000001E-5,4.559680229247127E-6
8.0E-5,4.228977180218563E-6
9.0E-5,5.751571962539971E-6
1.0E-4,7.4939566668212415E-6
1.1E-4,9.30762230551484E-6
1.2E-4,1.1717941823310908E-5
1.3000000000000002E-4,1.3615255084681077E-5
1.4000000000000001E-4,1.5351393502891844E-5
1.5000000000000001E-4,1.7322959374678452E-5
1.6E-4,1.818875139771334E-5
1.7E-4,1.8820464425259395E-5
1.8E-4,1.968249179387304E-5
1.9E-4,2.020853035508269E-5
2.0E-4,2.1364991504557894E-5
2.1E-4,2.225843931082721E-5
2.2E-4,2.3376101270237856E-5
2.3E-4,2.4302754812931314E-5
2.4E-4,2.6154800421724195E-5
2.5E-4,2.778226300927205E-5
2.6000000000000003E-4,3.0220199184510457E-5
2.7000000000000006E-4,3.227336689042481E-5
2.800000000000001E-4,3.437812225354603E-5
2.900000000000001E-4,3.6349528534561285E-5
3.0000000000000014E-4,3.853564101104181E-5
3.1000000000000016E-4,3.992844679240601E-5
3.200000000000002E-4,4.0872298253611076E-5
3.300000000000002E-4,4.285997044095876E-5
3.4000000000000024E-4,4.549315292516113E-5
3.5000000000000027E-4,4.8013836600239696E-5
3.600000000000003E-4,5.0296395358594815E-5
3.700000000000003E-4,5.297179469764487E-5
3.8000000000000035E-4,5.530572394774601E-5
3.9000000000000037E-4,5.770753865172028E-5
4.000000000000004E-4,6.042740555268694E-5
4.100000000000004E-4,6.230666308213995E-5
4.2000000000000045E-4,6.365899359722025E-5
4.300000000000005E-4,6.529976791029736E-5
4.400000000000005E-4,6.70868223391635E-5
4.5000000000000053E-4,6.905526313447345E-5
4.6000000000000056E-4,7.11755346368974E-5
4.700000000000006E-4,7.295176249210408E-5
4.800000000000006E-4,7.45270063418224E-5
4.900000000000006E-4,7.632843953613412E-5
5.000000000000007E-4,7.78228920889705E-5
5.100000000000007E-4,7.914468134597458E-5
5.200000000000007E-4,8.085321006650909E-5
5.300000000000007E-4,8.257518426365765E-5
5.400000000000008E-4,8.409375856152273E-5
5.500000000000008E-4,8.549131325713026E-5
5.600000000000008E-4,8.665628034893712E-5
5.700000000000008E-4,8.817381657708237E-5
5.800000000000009E-4,8.957291846596745E-5
5.900000000000009E-4,9.047906600140603E-5
6.000000000000009E-4,9.051422067675676E-5
6.10000000000001E-4,9.173094073918484E-5
6.20000000000001E-4,9.302756506695138E-5
6.30000000000001E-4,9.42457682597505E-5
6.40000000000001E-4,9.505543603376474E-5
6.500000000000011E-4,9.592714068869125E-5
6.600000000000011E-4,9.722712314690756E-5
6.700000000000011E-4,9.903736335538409E-5
6.800000000000011E-4,1.0086229617145632E-4
6.900000000000012E-4,1.0265515776470507E-4
7.000000000000012E-4,1.0449863560395128E-4
7.100000000000012E-4,1.0668187553313955E-4
7.200000000000012E-4,1.089647705684716E-4
7.300000000000013E-4,1.1156447015049844E-4
7.400000000000013E-4,1.1421064414696371E-4
7.500000000000013E-4,1.1660200340910035E-4
7.600000000000013E-4,1.1938768061362578E-4
7.700000000000014E-4,1.219378885931991E-4
7.800000000000014E-4,1.2446138309534093E-4
7.900000000000014E-4,1.2702081851163175E-4
8.000000000000014E-4,1.297917698381893E-4
8.100000000000015E-4,1.3231510579102585E-4
8.200000000000015E-4,1.3477889226707796E-4
8.300000000000015E-4,1.374045687214768E-4
8.400000000000016E-4,1.4065628657347566E-4
8.500000000000016E-4,1.4367044588319352E-4
8.600000000000016E-4,1.466026835474652E-4
8.700000000000016E-4,1.4950012085357352E-4
8.800000000000017E-4,1.5267547362871802E-4
8.900000000000017E-4,1.5576973623602879E-4
9.000000000000017E-4,1.5885443223815485E-4
9.100000000000017E-4,1.6203468840832565E-4
9.200000000000018E-4,1.6527283991063486E-4
9.300000000000018E-4,1.683819750849787E-4
9.400000000000018E-4,1.7118953917225342E-4
9.500000000000018E-4,1.7401515371751E-4
9.600000000000019E-4,1.7680922538974164E-4
9.700000000000019E-4,1.7983668210559928E-4
9.80000000000002E-4,1.8272782362989631E-4
9.90000000000002E-4,1.8549757173123347E-4
0.001000000000000002,1.8858738967201993E-4
0.001010000000000002,1.9159239914009845E-4
0.001020000000000002,1.9470226937999736E-4
0.001030000000000002,1.9771215116579452E-4
0.001040000000000002,2.0093300615491472E-4
0.001050000000000002,2.0426846140176197E-4
0.0010600000000000021,2.074247941940505E-4
0.0010700000000000022,2.1101973122324226E-4
0.0010800000000000022,2.143343158654767E-4
0.0010900000000000022,2.1742203401764563E-4
0.0011000000000000022,2.2082313123688996E-4
0.0011100000000000023,2.2413173325200504E-4
0.0011200000000000023,2.274059061544645E-4
0.0011300000000000023,2.3048912068461113E-4
0.0011400000000000023,2.3370437312694644E-4
0.0011500000000000024,2.3729903344512507E-4
0.0011600000000000024,2.410612239490155E-4
0.0011700000000000024,2.448525770552158E-4
0.0011800000000000024,2.481973738015665E-4
0.0011900000000000025,2.513427868374916E-4
0.0012000000000000025,2.548954844992168E-4
0.0012100000000000025,2.5844224313332484E-4
0.0012200000000000025,2.6199870355664463E-4
0.0012300000000000026,2.653329872681536E-4
0.0012400000000000026,2.6889702111527146E-4
0.0012500000000000026,2.727307859181243E-4
0.0012600000000000027,2.766030162358166E-4
0.0012700000000000027,2.7988772324915846E-4
0.0012800000000000027,2.835115765046818E-4
0.0012900000000000027,2.8757138184565446E-4
0.0013000000000000028,2.9171561251410997E-4
0.0013100000000000028,2.961731217324047E-4
0.0013200000000000028,3.0005316991226985E-4
0.0013300000000000028,3.037411495656501E-4
0.0013400000000000029,3.0755409252268827E-4
0.0013500000000000029,3.115322982598418E-4
0.001360000000000003,3.153857053349909E-4
0.001370000000000003,3.1903642635408645E-4
0.001380000000000003,3.2247537760804435E-4
0.001390000000000003,3.265334870648444E-4
0.001400000000000003,3.3015869420988656E-4
0.001410000000000003,3.338834623385752E-4
0.001420000000000003,3.371765981340138E-4
0.001430000000000003,3.4059873481811267E-4
0.0014400000000000031,3.441264955443839E-4
0.0014500000000000032,3.48887970765446E-4
0.0014600000000000032,3.531289527988771E-4
0.0014700000000000032,3.563272357955677E-4
0.0014800000000000032,3.596220559018009E-4
0.0014900000000000033,3.635459243323494E-4
0.0015000000000000033,3.682466021466473E-4
0.0015100000000000033,3.7308186130666373E-4
