"Time","Position"
1.0E-5,1.9790686150000555E-6
2.0E-5,2.3222618336007866E-6
3.0000000000000004E-5,3.0793667716061537E-6
4.0E-5,2.66859905179326E-6
5.0E-5,2.330517115060021E-6
6.0E-5,2.3065581267002764E-6
7.000000000000001E-5,2.634436909422822E-6
8.0E-5,3.064723040004388E-6
9.0E-5,2.6574675769407106E-6
1.0E-4,2.831803376727554E-6
1.1E-4,3.4527630806537033E-6
1.2E-4,4.132929623239823E-6
1.3000000000000002E-4,5.2540721174297995E-6
1.4000000000000001E-4,6.514640358722019E-6
1.5000000000000001E-4,7.255971879858887E-6
1.6E-4,7.95102499560685E-6
1.7E-4,8.654506904924184E-6
1.8E-4,8.817478510493589E-6
1.9E-4,8.871576429730581E-6
2.0E-4,8.885156697744438E-6
2.1E-4,8.967211352050196E-6
2.2E-4,8.747368977510954E-6
2.3E-4,8.621986297508118E-6
2.4E-4,9.556988871128552E-6
2.5E-4,1.0556011974835191E-5
2.6000000000000003E-4,1.1258208422337955E-5
2.7000000000000006E-4,1.1777383728001315E-5
2.800000000000001E-4,1.254084342796319E-5
2.900000000000001E-4,1.4043855957442694E-5
3.0000000000000014E-4,1.5685958779057337E-5
3.1000000000000016E-4,1.6347172638911157E-5
3.200000000000002E-4,1.644867804582275E-5
3.300000000000002E-4,1.7469282548650534E-5
3.4000000000000024E-4,1.712271679954571E-5
3.5000000000000027E-4,1.7813988314601115E-5
3.600000000000003E-4,1.8967806682876073E-5
3.700000000000003E-4,2.0284497979756566E-5
3.8000000000000035E-4,2.114787453172696E-5
3.9000000000000037E-4,2.1957937837363073E-5
4.000000000000004E-4,2.2211170331615215E-5
4.100000000000004E-4,2.2471270453147493E-5
4.2000000000000045E-4,2.2798598063801134E-5
4.300000000000005E-4,2.3930954853446497E-5
4.400000000000005E-4,2.5084780374072568E-5
4.5000000000000053E-4,2.615154991293474E-5
4.6000000000000056E-4,2.788285223796812E-5
4.700000000000006E-4,2.9284299396154535E-5
4.800000000000006E-4,3.0513393926875898E-5
4.900000000000006E-4,3.0607431155214714E-5
5.000000000000007E-4,3.091096444392537E-5
5.100000000000007E-4,3.1024154878460276E-5
5.200000000000007E-4,3.1678713477205604E-5
5.300000000000007E-4,3.2276882139567035E-5
5.400000000000008E-4,3.252644517335497E-5
