"Time","Position"
1.0E-5,1.9260136606589428E-6
2.0E-5,2.2599621595230475E-6
3.0000000000000004E-5,2.650884944161979E-6
4.0E-5,2.85114511668929E-6
5.0E-5,2.5423625286902857E-6
6.0E-5,2.2270086286553206E-6
7.000000000000001E-5,2.24179353976192E-6
8.0E-5,2.653304833995354E-6
9.0E-5,2.9581542386629923E-6
1.0E-4,2.516471603401111E-6
1.1E-4,2.5395096179373335E-6
1.2E-4,3.1179253446283437E-6
1.3000000000000002E-4,3.755691952905036E-6
1.4000000000000001E-4,4.604192546647961E-6
1.5000000000000001E-4,5.9222128466146495E-6
1.6E-4,6.580623239870037E-6
1.7E-4,7.161779762635064E-6
1.8E-4,7.646270182189165E-6
1.9E-4,7.784694910877419E-6
2.0E-4,7.518341329601252E-6
2.1E-4,7.470613043559244E-6
2.2E-4,7.582970697485406E-6
2.3E-4,7.746443096494971E-6
2.4E-4,7.599056415120319E-6
2.5E-4,7.437881015860806E-6
2.6000000000000003E-4,7.591338605967807E-6
2.7000000000000006E-4,9.307918270907158E-6
2.800000000000001E-4,1.034030093728988E-5
2.900000000000001E-4,1.1051686077319776E-5
3.0000000000000014E-4,1.1743868467254714E-5
3.1000000000000016E-4,1.2800084707479615E-5
3.200000000000002E-4,1.3799036053009637E-5
3.300000000000002E-4,1.5175998817464572E-5
3.4000000000000024E-4,1.571892128738259E-5
3.5000000000000027E-4,1.5950180476143207E-5
3.600000000000003E-4,1.5840694434752294E-5
3.700000000000003E-4,1.553605168974632E-5
3.8000000000000035E-4,1.6050090261556025E-5
3.9000000000000037E-4,1.675804446772266E-5
4.000000000000004E-4,1.7319781562382932E-5
4.100000000000004E-4,1.8030223035601627E-5
4.2000000000000045E-4,1.9378406947970303E-5
4.300000000000005E-4,1.963382600995432E-5
4.400000000000005E-4,1.984493894829139E-5
4.5000000000000053E-4,1.9362094011269186E-5
4.6000000000000056E-4,1.9955699751478893E-5
4.700000000000006E-4,2.005345890334566E-5
4.800000000000006E-4,2.1226332890037838E-5
4.900000000000006E-4,2.257071771710605E-5
5.000000000000007E-4,2.374762441018238E-5
5.100000000000007E-4,2.565804980101144E-5
5.200000000000007E-4,2.6959680648269094E-5
5.300000000000007E-4,2.758470430286278E-5
5.400000000000008E-4,2.7807733899027206E-5
5.500000000000008E-4,2.7805711116520567E-5
5.600000000000008E-4,2.7652455973360847E-5
5.700000000000008E-4,2.746800704294832E-5
5.800000000000009E-4,2.8461422764808395E-5
5.900000000000009E-4,2.9822208271358056E-5
6.000000000000009E-4,3.070481959252687E-5
6.10000000000001E-4,3.124193719439257E-5
6.20000000000001E-4,3.170656147406014E-5
6.30000000000001E-4,3.18939630911148E-5
6.40000000000001E-4,3.18725467582168E-5
6.500000000000011E-4,3.177449438512985E-5
6.600000000000011E-4,3.096078336737733E-5
6.700000000000011E-4,3.130953451423777E-5
6.800000000000011E-4,3.183392906599244E-5
6.900000000000012E-4,3.2584769207208195E-5
7.000000000000012E-4,3.3391799672632155E-5
7.100000000000012E-4,3.412352318277254E-5
7.200000000000012E-4,3.471453214567062E-5
7.300000000000013E-4,3.469633092995622E-5
7.400000000000013E-4,3.423778804336834E-5
7.500000000000013E-4,3.471120067656819E-5
7.600000000000013E-4,3.4874785391064025E-5
7.700000000000014E-4,3.5011803497971216E-5
7.800000000000014E-4,3.530869297112255E-5
7.900000000000014E-4,3.54123301923464E-5
8.000000000000014E-4,3.495102688853327E-5
8.100000000000015E-4,3.54223584125492E-5
8.200000000000015E-4,3.6108723952155955E-5
8.300000000000015E-4,3.6784939783865215E-5
8.400000000000016E-4,3.726533336306023E-5
8.500000000000016E-4,3.757827548391641E-5
8.600000000000016E-4,3.762670376086815E-5
8.700000000000016E-4,3.775441489672247E-5
8.800000000000017E-4,3.8525815139693044E-5
8.900000000000017E-4,3.8608080338133085E-5
9.000000000000017E-4,3.899588749799964E-5
9.100000000000017E-4,3.974237802321532E-5
9.200000000000018E-4,4.077682159965541E-5
9.300000000000018E-4,4.198789260659337E-5
9.400000000000018E-4,4.295997753653189E-5
9.500000000000018E-4,4.3686389386558765E-5
9.600000000000019E-4,4.444633285115269E-5
9.700000000000019E-4,4.50303448133774E-5
9.80000000000002E-4,4.5598714851035137E-5
9.90000000000002E-4,4.631521999890713E-5
0.001000000000000002,4.7150134133042124E-5
0.001010000000000002,4.823494653951751E-5
0.001020000000000002,4.968876211623894E-5
0.001030000000000002,5.120857079116532E-5
0.001040000000000002,5.245490838425401E-5
0.001050000000000002,5.338627989939762E-5
0.0010600000000000021,5.4016449597036297E-5
0.0010700000000000022,5.442313647456959E-5
0.0010800000000000022,5.473995726508743E-5
0.0010900000000000022,5.5171359369425966E-5
0.0011000000000000022,5.615072495766413E-5
0.0011100000000000023,5.7160817366108466E-5
0.0011200000000000023,5.858027888333195E-5
0.0011300000000000023,6.0092126113417025E-5
0.0011400000000000023,6.14067868628842E-5
0.0011500000000000024,6.248117149113473E-5
0.0011600000000000024,6.330564565420525E-5
0.0011700000000000024,6.391951245146303E-5
0.0011800000000000024,6.442231293841909E-5
0.0011900000000000025,6.485024902225496E-5
0.0012000000000000025,6.53585940522151E-5
0.0012100000000000025,6.611190348087954E-5
0.0012200000000000025,6.733757829468175E-5
0.0012300000000000026,6.891175152617158E-5
0.0012400000000000026,7.043875409668296E-5
0.0012500000000000026,7.186481081544616E-5
0.0012600000000000027,7.312674438575082E-5
0.0012700000000000027,7.415932101590004E-5
0.0012800000000000027,7.502549214942989E-5
0.0012900000000000027,7.575411694974063E-5
0.0013000000000000028,7.638822862679642E-5
0.0013100000000000028,7.701062356096607E-5
0.0013200000000000028,7.776116276039185E-5
0.0013300000000000028,7.86871972884901E-5
0.0013400000000000029,7.987355338329341E-5
0.0013500000000000029,8.136016999976313E-5
0.001360000000000003,8.28247914151131E-5
0.001370000000000003,8.41714109517996E-5
0.001380000000000003,8.534800678794558E-5
0.001390000000000003,8.636345217676303E-5
0.001400000000000003,8.722396814937061E-5
0.001410000000000003,8.798021469031768E-5
0.001420000000000003,8.865242107002182E-5
0.001430000000000003,8.926624309036378E-5
0.0014400000000000031,8.985616793286881E-5
0.0014500000000000032,9.044649281871143E-5
0.0014600000000000032,9.10938318256799E-5
0.0014700000000000032,9.187634356647221E-5
0.0014800000000000032,9.312732673866101E-5
0.0014900000000000033,9.439097515119505E-5
0.0015000000000000033,9.554314523113596E-5
0.0015100000000000033,9.645283732546038E-5
0.0015200000000000033,9.729722712534453E-5
0.0015300000000000034,9.808536045310236E-5
0.0015400000000000034,9.882774280697911E-5
0.0015500000000000034,9.959340335113275E-5
0.0015600000000000034,1.0033933703671993E-4
0.0015700000000000035,1.0104113086353394E-4
0.0015800000000000035,1.0170898193397747E-4
0.0015900000000000035,1.0234133378364496E-4
0.0016000000000000035,1.0298464362688635E-4
0.0016100000000000036,1.0360992060523427E-4
0.0016200000000000036,1.0423733156337711E-4
0.0016300000000000036,1.0487945520983194E-4
0.0016400000000000037,1.055312966461935E-4
0.0016500000000000037,1.0617557066486506E-4
0.0016600000000000037,1.0680697757191866E-4
0.0016700000000000037,1.0745540202363642E-4
0.0016800000000000038,1.0810756279773612E-4
0.0016900000000000038,1.0876637004946142E-4
0.0017000000000000038,1.0937348112037443E-4
0.0017100000000000038,1.1003154025888463E-4
0.0017200000000000039,1.1103926536030856E-4
0.0017300000000000039,1.119913914723519E-4
0.001740000000000004,1.1264833119767334E-4
0.001750000000000004,1.1325209721125244E-4
0.001760000000000004,1.1384159809194482E-4
0.001770000000000004,1.1442433540173491E-4
0.001780000000000004,1.1500118839491427E-4
0.001790000000000004,1.1552797447839391E-4
0.001800000000000004,1.159953129845202E-4
0.001810000000000004,1.1642695030938689E-4
0.0018200000000000041,1.1683915821410177E-4
0.0018300000000000041,1.1720910170120567E-4
0.0018400000000000042,1.175574343055947E-4
0.0018500000000000042,1.1788998620272248E-4
0.0018600000000000042,1.1820548331480025E-4
0.0018700000000000043,1.1850219954602272E-4
0.0018800000000000043,1.186998561446844E-4
0.0018900000000000043,1.1889622646861449E-4
0.0019000000000000043,1.191080023832235E-4
0.0019100000000000044,1.193388498408314E-4
0.0019200000000000044,1.1967179266945999E-4
0.0019300000000000044,1.2004672342890665E-4
0.0019400000000000044,1.2064063926705572E-4
0.0019500000000000045,1.2155137105634947E-4
0.0019600000000000043,1.2223730220322035E-4
0.0019700000000000043,1.2274662512423793E-4
0.0019800000000000043,1.231502782296588E-4
0.0019900000000000044,1.2350473977210572E-4
0.0020000000000000044,1.2373840175009188E-4
0.0020100000000000044,1.239774966229976E-4
0.0020200000000000044,1.2422564493576462E-4
0.0020300000000000045,1.2447272313344138E-4
0.0020400000000000045,1.246634130164223E-4
0.0020500000000000045,1.2477648802094787E-4
0.0020600000000000045,1.2483142474255154E-4
0.0020700000000000046,1.249007967010295E-4
0.0020800000000000046,1.2496636101652078E-4
0.0020900000000000046,1.2498794444430246E-4
0.0021000000000000046,1.248494199856326E-4
0.0021100000000000047,1.2468234266196617E-4
0.0021200000000000047,1.2448834046041436E-4
0.0021300000000000047,1.2426687100750345E-4
0.0021400000000000047,1.241936068413326E-4
0.0021500000000000048,1.2415973640359515E-4
0.002160000000000005,1.2414433507845182E-4
0.002170000000000005,1.2420067074304274E-4
0.002180000000000005,1.242192158895164E-4
0.002190000000000005,1.241971453414802E-4
0.002200000000000005,1.241563605128107E-4
0.002210000000000005,1.2428971020989567E-4
0.002220000000000005,1.2452097014152108E-4
0.002230000000000005,1.2478390984448605E-4
0.002240000000000005,1.2505023151084143E-4
0.002250000000000005,1.2533007438347407E-4
0.002260000000000005,1.2543132065136368E-4
0.002270000000000005,1.2552726599068153E-4
0.002280000000000005,1.2562177023001895E-4
0.002290000000000005,1.257684135326209E-4
0.002300000000000005,1.2576007941106856E-4
0.002310000000000005,1.2570983319830457E-4
0.0023200000000000052,1.2557304830480102E-4
0.0023300000000000052,1.253705308337887E-4
0.0023400000000000053,1.251788674985054E-4
0.0023500000000000053,1.2497507611688378E-4
0.0023600000000000053,1.247660342259045E-4
0.0023700000000000053,1.2502225987747517E-4
0.0023800000000000054,1.2508257058593627E-4
0.0023900000000000054,1.2510782547614553E-4
0.0024000000000000054,1.2508486401745732E-4
0.0024100000000000055,1.2507094578430598E-4
0.0024200000000000055,1.2509505340114403E-4
0.0024300000000000055,1.25097331059662E-4
0.0024400000000000055,1.251359107545539E-4
0.0024500000000000056,1.251606516486489E-4
0.0024600000000000056,1.251714107286416E-4
0.0024700000000000056,1.2517024009905226E-4
0.0024800000000000056,1.250731303686173E-4
0.0024900000000000057,1.2481602412723987E-4
0.0025000000000000057,1.2453889218037783E-4
0.0025100000000000057,1.2425750073135E-4
0.0025200000000000057,1.2407383720758984E-4
0.0025300000000000058,1.239166413074269E-4
0.002540000000000006,1.2397365709944055E-4
0.002550000000000006,1.241746237302467E-4
0.002560000000000006,1.2432998987727976E-4
0.002570000000000006,1.2442602379192193E-4
0.002580000000000006,1.245068016309483E-4
0.002590000000000006,1.2454435772826173E-4
0.002600000000000006,1.24525472310922E-4
0.002610000000000006,1.244275199337902E-4
0.002620000000000006,1.2443386004597185E-4
0.002630000000000006,1.244170076547964E-4
0.002640000000000006,1.244048472193333E-4
0.002650000000000006,1.2455620388119318E-4
0.002660000000000006,1.24711599956155E-4
0.002670000000000006,1.2484402128018135E-4
0.002680000000000006,1.2491399682123402E-4
0.002690000000000006,1.2496319470051235E-4
0.002700000000000006,1.251042818116527E-4
0.0027100000000000062,1.2523597318713053E-4
0.0027200000000000063,1.2529736932205063E-4
0.0027300000000000063,1.2534519230988488E-4
0.0027400000000000063,1.2554789823448874E-4
0.0027500000000000063,1.2574824281602715E-4
0.0027600000000000064,1.2572678952444452E-4
0.0027700000000000064,1.2595389643394248E-4
0.0027800000000000064,1.2632786153864527E-4
0.0027900000000000065,1.266244046636032E-4
0.0028000000000000065,1.2672136216829605E-4
0.0028100000000000065,1.2656855895225178E-4
0.0028200000000000065,1.263831372261466E-4
0.0028300000000000066,1.2616278027152147E-4
0.0028400000000000066,1.2596910118871225E-4
0.0028500000000000066,1.257144002107938E-4
0.0028600000000000066,1.2543454939564292E-4
0.0028700000000000067,1.2514075618522813E-4
0.0028800000000000067,1.249234158464125E-4
0.0028900000000000067,1.2469665905536395E-4
0.0029000000000000067,1.2446695996087712E-4
0.0029100000000000068,1.2433696337321533E-4
0.002920000000000007,1.242364804378355E-4
0.002930000000000007,1.242592294623995E-4
0.002940000000000007,1.2431208840684167E-4
0.002950000000000007,1.2439849310207055E-4
0.002960000000000007,1.2453442253744965E-4
0.002970000000000007,1.252246121253371E-4
0.002980000000000007,1.258767097839758E-4
0.002990000000000007,1.2604964067885685E-4
0.003000000000000007,1.2621146986640315E-4
0.003010000000000007,1.2713469140897594E-4
0.003020000000000007,1.2732108735195532E-4
0.003030000000000007,1.2748371770756546E-4
0.003040000000000007,1.2761068226840977E-4
0.003050000000000007,1.2784603188888046E-4
0.003060000000000007,1.2811138730309688E-4
0.003070000000000007,1.2838021853534435E-4
0.003080000000000007,1.2867364695397815E-4
0.0030900000000000072,1.2905787185995695E-4
0.0031000000000000073,1.294223661436296E-4
0.0031100000000000073,1.2985949061263967E-4
0.0031200000000000073,1.3033113669053101E-4
0.0031300000000000073,1.3082630354596434E-4
0.0031400000000000074,1.3135681415642853E-4
0.0031500000000000074,1.3192642566595868E-4
0.0031600000000000074,1.3253796014862704E-4
0.0031700000000000074,1.3322704504889517E-4
0.0031800000000000075,1.3508314162782625E-4
0.0031900000000000075,1.3637632375904725E-4
0.0032000000000000075,1.372648041332541E-4
0.0032100000000000076,1.3766696036761228E-4
0.0032200000000000076,1.380708304076462E-4
0.0032300000000000076,1.3849559228833812E-4
0.0032400000000000076,1.3899095705657982E-4
0.0032500000000000077,1.3955055975997156E-4
0.0032600000000000077,1.4012139757386068E-4
0.0032700000000000077,1.407048981435023E-4
0.0032800000000000077,1.4130678281146586E-4
0.0032900000000000078,1.4193443229835017E-4
0.003300000000000008,1.4259510628593372E-4
0.003310000000000008,1.4331465794137889E-4
0.003320000000000008,1.4395361346690984E-4
0.003330000000000008,1.445376359756247E-4
0.003340000000000008,1.4524772576791009E-4
0.003350000000000008,1.4604322001884206E-4
0.003360000000000008,1.468800575046928E-4
0.003370000000000008,1.475822336792847E-4
0.003380000000000008,1.4825869975005902E-4
0.003390000000000008,1.4889730164229482E-4
0.003400000000000008,1.494842146998827E-4
0.003410000000000008,1.5022809003759261E-4
0.003420000000000008,1.5138484062527069E-4
0.003430000000000008,1.5255339437832236E-4
0.003440000000000008,1.5324894455649252E-4
0.003450000000000008,1.5386128662775363E-4
0.003460000000000008,1.544864479909413E-4
0.0034700000000000082,1.5522803502580996E-4
0.0034800000000000083,1.558328816662471E-4
0.0034900000000000083,1.564183411382069E-4
0.0035000000000000083,1.5693765730030675E-4
0.0035100000000000083,1.5746956830855005E-4
0.0035200000000000084,1.5795909089752252E-4
0.0035300000000000084,1.584099870668906E-4
0.0035400000000000084,1.5882732778576799E-4
0.0035500000000000084,1.5925036760744882E-4
0.0035600000000000085,1.5975013419559315E-4
0.0035700000000000085,1.603678783922027E-4
0.0035800000000000085,1.6099884321085238E-4
0.0035900000000000085,1.6162496325076718E-4
0.0036000000000000086,1.622581558533233E-4
0.0036100000000000086,1.6290834123384459E-4
0.0036200000000000086,1.6353986913921346E-4
0.0036300000000000087,1.6424471100461206E-4
0.0036400000000000087,1.6505524700132556E-4
0.0036500000000000087,1.659637708686127E-4
0.0036600000000000087,1.6683460053717954E-4
0.0036700000000000088,1.6759166339457606E-4
