"Time","Position"
7.100000000000012E-4,8.528979950146232E-5
7.200000000000012E-4,8.739236571110272E-5
7.300000000000013E-4,9.094642482546549E-5
7.400000000000013E-4,9.282223772944678E-5
7.500000000000013E-4,9.379174674651651E-5
7.600000000000013E-4,9.573743533167699E-5
7.700000000000014E-4,9.796891329108272E-5
7.800000000000014E-4,1.0111968675973333E-4
7.900000000000014E-4,1.0391761046193883E-4
8.000000000000014E-4,1.0657136360842098E-4
8.100000000000015E-4,1.0897405771395837E-4
8.200000000000015E-4,1.1051832215401012E-4
8.300000000000015E-4,1.1294217130251954E-4
8.400000000000016E-4,1.151734053107737E-4
8.500000000000016E-4,1.172303626707869E-4
8.600000000000016E-4,1.1917291473342E-4
8.700000000000016E-4,1.2091540449344544E-4
8.800000000000017E-4,1.2309047172923384E-4
8.900000000000017E-4,1.2513563621191804E-4
9.000000000000017E-4,1.2677331346439168E-4
9.100000000000017E-4,1.282406461449524E-4
9.200000000000018E-4,1.296838812261857E-4
9.300000000000018E-4,1.3060182869279287E-4
9.400000000000018E-4,1.3306593849893476E-4
9.500000000000018E-4,1.353653362099339E-4
9.600000000000019E-4,1.3741813653550582E-4
9.700000000000019E-4,1.385200878581935E-4
9.80000000000002E-4,1.4009772632294704E-4
9.90000000000002E-4,1.4202392619345482E-4
0.001000000000000002,1.4343621804181696E-4
0.001010000000000002,1.4549999458451343E-4
0.001020000000000002,1.4712321618575816E-4
0.001030000000000002,1.4872007094523715E-4
0.001040000000000002,1.5088054096068978E-4
0.001050000000000002,1.528868785289391E-4
0.0010600000000000021,1.5497212713593852E-4
0.0010700000000000022,1.5690982202689683E-4
0.0010800000000000022,1.5810084087785695E-4
0.0010900000000000022,1.602144898546012E-4
0.0011000000000000022,1.6168056814662034E-4
0.0011100000000000023,1.6228017476590807E-4
0.0011200000000000023,1.6371087031942115E-4
0.0011300000000000023,1.653613035812845E-4
0.0011400000000000023,1.669146897092588E-4
0.0011500000000000024,1.6836893740079022E-4
0.0011600000000000024,1.6933714575915272E-4
0.0011700000000000024,1.709610979196107E-4
0.0011800000000000024,1.7269639746717402E-4
0.0011900000000000025,1.743339459862316E-4
0.0012000000000000025,1.758324023171516E-4
0.0012100000000000025,1.7717010726553986E-4
0.0012200000000000025,1.7828757507882997E-4
0.0012300000000000026,1.7944522657468631E-4
0.0012400000000000026,1.8052904370825982E-4
0.0012500000000000026,1.8231308776667877E-4
0.0012600000000000027,1.8404328140737627E-4
0.0012700000000000027,1.855454337141197E-4
0.0012800000000000027,1.8691789676165814E-4
0.0012900000000000027,1.8862638122975518E-4
0.0013000000000000028,1.9035356015426665E-4
0.0013100000000000028,1.9209771153724065E-4
0.0013200000000000028,1.9386764642122256E-4
0.0013300000000000028,1.9563072964109353E-4
0.0013400000000000029,1.9738825966055494E-4
0.0013500000000000029,1.9923706509554937E-4
0.001360000000000003,2.0200485830337446E-4
0.001370000000000003,2.0397862423998604E-4
0.001380000000000003,2.059846535046646E-4
0.001390000000000003,2.0809048751722843E-4
0.001400000000000003,2.1022325140515385E-4
0.001410000000000003,2.1251708008208347E-4
0.001420000000000003,2.147535189382929E-4
0.001430000000000003,2.174371706865107E-4
0.0014400000000000031,2.203495480376986E-4
0.0014500000000000032,2.234092660550752E-4
0.0014600000000000032,2.2660840795906385E-4
0.0014700000000000032,2.30151635732864E-4
0.0014800000000000032,2.3370516129229534E-4
0.0014900000000000033,2.3716716960577025E-4
0.0015000000000000033,2.404246924596652E-4
0.0015100000000000033,2.4360358259009596E-4
0.0015200000000000033,2.4693004503858335E-4
0.0015300000000000034,2.501452031052796E-4
0.0015400000000000034,2.536819856067492E-4
0.0015500000000000034,2.5701665554725395E-4
0.0015600000000000034,2.605122908927127E-4
0.0015700000000000035,2.638037958686366E-4
0.0015800000000000035,2.670993987843189E-4
0.0015900000000000035,2.7082789653642064E-4
0.0016000000000000035,2.7468963912952334E-4
0.0016100000000000036,2.7863454593402736E-4
0.0016200000000000036,2.8263678873231493E-4
0.0016300000000000036,2.8651157040302617E-4
0.0016400000000000037,2.906764182423254E-4
0.0016500000000000037,2.9531451733218135E-4
0.0016600000000000037,2.996719716863958E-4
0.0016700000000000037,3.041533642905216E-4
0.0016800000000000038,3.093674603707781E-4
0.0016900000000000038,3.1427599352057027E-4
0.0017000000000000038,3.1939076482686077E-4
0.0017100000000000038,3.242241029883802E-4
0.0017200000000000039,3.295057715120598E-4
0.0017300000000000039,3.3518379545021104E-4
0.001740000000000004,3.4041593769714107E-4
0.001750000000000004,3.459128996086285E-4
0.001760000000000004,3.5070407570965737E-4
0.001770000000000004,3.5605382941232257E-4
0.001780000000000004,3.6137303564153905E-4
0.001790000000000004,3.66223457473464E-4
0.001800000000000004,3.713158468422337E-4
0.001810000000000004,3.7688611368455065E-4
0.0018200000000000041,3.82869442817013E-4
0.0018300000000000041,3.880255445107298E-4
0.0018400000000000042,3.932089389837362E-4
0.0018500000000000042,3.9905279080499316E-4
0.0018600000000000042,4.046809856653283E-4
0.0018700000000000043,4.0970113746754754E-4
0.0018800000000000043,4.154217061418591E-4
0.0018900000000000043,4.209145320221592E-4
0.0019000000000000043,4.2630224818872867E-4
0.0019100000000000044,4.3116095494571065E-4
0.0019200000000000044,4.369873171158452E-4
0.0019300000000000044,4.4272790265034945E-4
0.0019400000000000044,4.4781425404592074E-4
0.0019500000000000045,4.533318406796078E-4
0.0019600000000000043,4.6010058530750994E-4
0.0019700000000000043,4.6518273842077653E-4
0.0019800000000000043,4.69625756197263E-4
0.0019900000000000044,4.7552380637532046E-4
0.0020000000000000044,4.815496252092197E-4
0.0020100000000000044,4.866423940833571E-4
0.0020200000000000044,4.918346672188631E-4
0.0020300000000000045,4.96853307384444E-4
0.0020400000000000045,5.0278225462125E-4
0.0020500000000000045,5.077638308886205E-4
0.0020600000000000045,5.133144947353434E-4
0.0020700000000000046,5.189887024954615E-4
0.0020800000000000046,5.243117728127748E-4
0.0020900000000000046,5.299680531166904E-4
0.0021000000000000046,5.354624557236192E-4
0.0021100000000000047,5.406262197250299E-4
0.0021200000000000047,5.460336411633512E-4
0.0021300000000000047,5.511361462663688E-4
0.0021400000000000047,5.565389205073698E-4
0.0021500000000000048,5.625273842252075E-4
0.002160000000000005,5.683174550357194E-4
0.002170000000000005,5.733598345464745E-4
0.002180000000000005,5.784092683272338E-4
0.002190000000000005,5.84041513176525E-4
0.002200000000000005,5.904227345004888E-4
0.002210000000000005,5.958492840567455E-4
0.002220000000000005,6.008825513925435E-4
0.002230000000000005,6.054366729238267E-4
0.002240000000000005,6.10619928525582E-4
0.002250000000000005,6.162146684335638E-4
0.002260000000000005,6.221239301517172E-4
0.002270000000000005,6.276204706560107E-4
0.002280000000000005,6.329643749789497E-4
0.002290000000000005,6.380214769432807E-4
0.002300000000000005,6.44055935446304E-4
0.002310000000000005,6.499526127400038E-4
0.0023200000000000052,6.553485166857356E-4
0.0023300000000000052,6.605185420358538E-4
0.0023400000000000053,6.658092873027563E-4
0.0023500000000000053,6.708603759672178E-4
0.0023600000000000053,6.762918282303405E-4
0.0023700000000000053,6.816312823306059E-4
0.0023800000000000054,6.877781470275671E-4
0.0023900000000000054,6.931472275931778E-4
0.0024000000000000054,6.988781068303655E-4
0.0024100000000000055,7.041193532971108E-4
0.0024200000000000055,7.097401142624969E-4
0.0024300000000000055,7.152791384299772E-4
0.0024400000000000055,7.207759683209432E-4
0.0024500000000000056,7.256216619931435E-4
0.0024600000000000056,7.310799669217682E-4
0.0024700000000000056,7.353930492324638E-4
0.0024800000000000056,7.406635343400916E-4
0.0024900000000000057,7.459307179524735E-4
0.0025000000000000057,7.512818527327321E-4
0.0025100000000000057,7.567710483510325E-4
0.0025200000000000057,7.625789940015441E-4
0.0025300000000000058,7.675800252490415E-4
0.002540000000000006,7.730148948398814E-4
0.002550000000000006,7.786546073701486E-4
0.002560000000000006,7.844936963095E-4
0.002570000000000006,7.90228359801753E-4
0.002580000000000006,7.95839418055824E-4
0.002590000000000006,8.005413574830455E-4
0.002600000000000006,8.061140695477017E-4
0.002610000000000006,8.118963655609756E-4
0.002620000000000006,8.17021285827548E-4
0.002630000000000006,8.225290642458119E-4
0.002640000000000006,8.283074390782459E-4
0.002650000000000006,8.339979832379661E-4
0.002660000000000006,8.399079397214369E-4
0.002670000000000006,8.457623769877153E-4
0.002680000000000006,8.510583047123481E-4
0.002690000000000006,8.56522222442252E-4
0.002700000000000006,8.621200666777229E-4
0.0027100000000000062,8.676046292920495E-4
0.0027200000000000063,8.738563422884839E-4
0.0027300000000000063,8.792993603541265E-4
0.0027400000000000063,8.842371931591971E-4
0.0027500000000000063,8.893935597158174E-4
0.0027600000000000064,8.951760204268652E-4
0.0027700000000000064,9.009059957765058E-4
0.0027800000000000064,9.064731495440468E-4
0.0027900000000000065,9.121074680741273E-4
0.0028000000000000065,9.173563438886205E-4
0.0028100000000000065,9.220958411066295E-4
0.0028200000000000065,9.276238804325847E-4
0.0028300000000000066,9.338946554501488E-4
0.0028400000000000066,9.398032949781473E-4
0.0028500000000000066,9.447317617303263E-4
0.0028600000000000066,9.495710048808758E-4
0.0028700000000000067,9.548132081307961E-4
0.0028800000000000067,9.597638732283909E-4
0.0028900000000000067,9.657115854291272E-4
0.0029000000000000067,9.711755036614923E-4
0.0029100000000000068,9.76934154579177E-4
0.002920000000000007,9.818738040151141E-4
0.002930000000000007,9.872275321266238E-4
0.002940000000000007,9.926837582280546E-4
0.002950000000000007,9.983146029566286E-4
0.002960000000000007,0.0010028251824029607
0.002970000000000007,0.0010081921988337325
0.002980000000000007,0.00101354039506566
0.002990000000000007,0.0010193683757172562
0.003000000000000007,0.001024128578878685
0.003010000000000007,0.0010292416688327047
0.003020000000000007,0.0010344598897960673
0.003030000000000007,0.0010402661854404568
0.003040000000000007,0.0010447789865085187
0.003050000000000007,0.001048803094926458
0.003060000000000007,0.0010536963795927206
0.003070000000000007,0.001059153905169583
0.003080000000000007,0.0010640806236848178
0.0030900000000000072,0.0010693676297266676
0.0031000000000000073,0.0010745461958075462
0.0031100000000000073,0.0010795967463943562
0.0031200000000000073,0.001084740723515654
0.0031300000000000073,0.0010895344811559932
0.0031400000000000074,0.0010938890908739581
0.0031500000000000074,0.0010984973585020947
0.0031600000000000074,0.0011038856669545385
0.0031700000000000074,0.0011085693579937406
0.0031800000000000075,0.0011133203497488307
0.0031900000000000075,0.001118501503529413
0.0032000000000000075,0.0011242700231016564
0.0032100000000000076,0.0011295249097917476
0.0032200000000000076,0.0011341860544786652
0.0032300000000000076,0.0011381684532682627
0.0032400000000000076,0.0011425843982154806
0.0032500000000000077,0.0011478837591096084
0.0032600000000000077,0.0011532139799430153
0.0032700000000000077,0.0011578422039259851
0.0032800000000000077,0.0011626441167592095
0.0032900000000000078,0.0011678365328552012
0.003300000000000008,0.001173084740797861
0.003310000000000008,0.0011777975478831507
0.003320000000000008,0.0011825188618628634
0.003330000000000008,0.0011877176732757414
0.003340000000000008,0.0011930267630118842
0.003350000000000008,0.0011980188920196532
0.003360000000000008,0.0012033542604417348
0.003370000000000008,0.0012082877572925559
0.003380000000000008,0.0012137666007415158
0.003390000000000008,0.0012186833887493564
0.003400000000000008,0.001224202378732977
0.003410000000000008,0.0012293697335222459
0.003420000000000008,0.0012345799930071327
0.003430000000000008,0.0012391391930658615
0.003440000000000008,0.0012444048773607639
0.003450000000000008,0.001249621394317331
0.003460000000000008,0.0012552745685068434
0.0034700000000000082,0.0012606318792677317
0.0034800000000000083,0.0012659417221975902
0.0034900000000000083,0.0012709735125732721
0.0035000000000000083,0.0012763372318152445
0.0035100000000000083,0.001281219288193377
0.0035200000000000084,0.0012859572016708
0.0035300000000000084,0.00129071379670399
0.0035400000000000084,0.0012956767707012246
0.0035500000000000084,0.0013015220469448708
0.0035600000000000085,0.0013069777996698442
0.0035700000000000085,0.0013121958985992184
0.0035800000000000085,0.0013170604518941377
0.0035900000000000085,0.0013221191058082832
0.0036000000000000086,0.0013266475076885748
0.0036100000000000086,0.001331817230852842
0.0036200000000000086,0.0013371623908726388
0.0036300000000000087,0.0013426605433623255
0.0036400000000000087,0.0013475638633119729
0.0036500000000000087,0.001353025784316614
0.0036600000000000087,0.0013581846595975933
0.0036700000000000088,0.0013636069352694754
0.003680000000000009,0.0013684897093152026
0.003690000000000009,0.0013737030035754923
0.003700000000000009,0.0013790102171271558
0.003710000000000009,0.0013847452214071356
0.003720000000000009,0.0013896252985652893
0.003730000000000009,0.0013946064700173625
0.003740000000000009,0.001399618182692271
0.003750000000000009,0.0014052030858955136
0.003760000000000009,0.0014105548306639062
0.003770000000000009,0.001415552428813996
0.003780000000000009,0.0014208591530863917
0.003790000000000009,0.0014264388563125208
0.003800000000000009,0.0014313035268174372
0.003810000000000009,0.001436252437156019
0.003820000000000009,0.0014417169542101736
0.003830000000000009,0.0014467225017885824
0.003840000000000009,0.0014520437655750438
0.0038500000000000092,0.0014574315310710378
0.0038600000000000093,0.0014629791046886068
0.0038700000000000093,0.0014680558067420068
0.0038800000000000093,0.0014728146892915355
0.0038900000000000093,0.001477701189353039
0.0039000000000000094,0.001483327319720409
0.003910000000000009,0.0014883788365038747
0.0039200000000000085,0.0014931873484860037
0.003930000000000008,0.001498325118697687
0.003940000000000008,0.0015036010011086997
0.003950000000000007,0.0015086115685156317
0.003960000000000007,0.0015135783758100326
0.0039700000000000065,0.0015187926695219632
0.003980000000000006,0.0015236928185146479
0.003990000000000006,0.001528825558368076
0.004000000000000005,0.0015337315157032386
0.004010000000000005,0.001538624387851103
0.0040200000000000045,0.0015439017940677602
0.004030000000000004,0.0015489202402915287
0.004040000000000004,0.00155412689681602
0.004050000000000003,0.0015590391950181205
0.004060000000000003,0.0015641540491850906
0.0040700000000000024,0.0015691776985748299
0.004080000000000002,0.0015742840237317657
0.004090000000000002,0.0015795319329204767
0.004100000000000001,0.001585166867858353
0.004110000000000001,0.0015903222419045954
0.00412,0.0015952375498111404
0.00413,0.0015999680643902466
0.00414,0.0016053575499694712
0.004149999999999999,0.001610698269901735
0.004159999999999999,0.0016158370778795773
0.004169999999999998,0.0016207791507698928
0.004179999999999998,0.0016260186695088786
0.0041899999999999975,0.0016316189014381824
0.004199999999999997,0.0016366193486099189
0.004209999999999997,0.0016411266208618488
0.004219999999999996,0.0016461591767483609
0.004229999999999996,0.001651480741839712
0.0042399999999999955,0.0016564368682688408
0.004249999999999995,0.00166167826341139
0.004259999999999995,0.0016669569432338285
0.004269999999999994,0.0016721610917420156
0.004279999999999994,0.0016768062353801373
0.0042899999999999935,0.0016818871801189427
0.004299999999999993,0.0016873506056640424
0.004309999999999993,0.0016927216693631989
0.004319999999999992,0.0016976088075237124
0.004329999999999992,0.001702231643191194
0.0043399999999999914,0.0017073387916677978
0.004349999999999991,0.0017127770150673041
0.004359999999999991,0.0017180849217650505
0.00436999999999999,0.0017235519026604965
0.00437999999999999,0.0017290564419109593
0.004389999999999989,0.0017343145796918597
0.004399999999999989,0.0017391058398583835
0.004409999999999989,0.0017443219640302285
0.004419999999999988,0.001749719626180478
0.004429999999999988,0.0017548463049190492
0.004439999999999987,0.0017599832533450254
0.004449999999999987,0.0017650694314086499
0.0044599999999999865,0.0017701961561262536
0.004469999999999986,0.0017760343164852986
0.004479999999999986,0.0017811786018990274
0.004489999999999985,0.0017860254803219056
0.004499999999999985,0.0017910803140188335
0.0045099999999999845,0.0017958829177081093
0.004519999999999984,0.001801127860769598
0.004529999999999984,0.0018061160190117516
0.004539999999999983,0.0018111684575687138
0.004549999999999983,0.0018164740047493634
0.0045599999999999825,0.0018220897405124485
0.004569999999999982,0.001827551314025013
0.004579999999999982,0.0018323557750423757
0.004589999999999981,0.0018376694978450084
0.004599999999999981,0.0018427389253166167
0.00460999999999998,0.00184779668338536
0.00461999999999998,0.0018528253851704613
0.00462999999999998,0.0018577993576902156
0.004639999999999979,0.00186324783954994
0.004649999999999979,0.0018679097953972633
0.004659999999999978,0.0018730269758845395
0.004669999999999978,0.0018781541033046486
0.004679999999999978,0.0018838479051342086
0.004689999999999977,0.0018891974241180027
0.004699999999999977,0.0018944718375389512
0.004709999999999976,0.001899691790868783
0.004719999999999976,0.001905689944871089
0.0047299999999999755,0.0019112725955390895
0.004739999999999975,0.0019158560440699249
0.004749999999999975,0.00192057884506296
0.004759999999999974,0.0019252061327641045
0.004769999999999974,0.0019307396019382218
0.0047799999999999735,0.0019362849970462712
0.004789999999999973,0.0019408680196752975
0.004799999999999973,0.0019456838850689876
0.004809999999999972,0.0019508573886785092
0.004819999999999972,0.001956154327526528
0.0048299999999999715,0.0019609155931504707
0.004839999999999971,0.001965574288204435
0.004849999999999971,0.001970571224820894
0.00485999999999997,0.0019756949847559973
0.00486999999999997,0.0019811048550273996
0.004879999999999969,0.0019860259830096127
0.004889999999999969,0.001990747602411261
0.004899999999999969,0.0020030161863171273
0.004909999999999968,0.002000616657820202
0.004919999999999968,0.0020314763349602934
0.004929999999999967,0.0020586845793352966
0.004939999999999967,0.0020824539012633124
0.004949999999999967,0.0020854110510030856
0.004959999999999966,0.0021117017491849694
0.004969999999999966,0.0021153512209530615
0.004979999999999965,0.0021303840963067867
0.004989999999999965,0.002148167208313411
0.0049999999999999645,0.0021519644398277507
0.005009999999999964,0.0021630602475946536
0.005019999999999964,0.002181918594947954
0.005029999999999963,0.002181480817950689
0.005039999999999963,0.0022051872105196945
0.0050499999999999625,0.0022015714598125472
0.005059999999999962,0.002216861165828167
0.005069999999999962,0.0022318598277849813
0.005079999999999961,0.0022343772430450503
0.005089999999999961,0.002249388180660684
0.0050999999999999605,0.0022540548005372607
0.00510999999999996,0.0022649342684413184
0.00511999999999996,0.002274302606857906
0.005129999999999959,0.0022824912572697374
0.005139999999999959,0.0022916085470240806
0.005149999999999958,0.0023066586005050516
0.005159999999999958,0.0023087184680030807
0.005169999999999958,0.0023223102947001017
0.005179999999999957,0.0023247155127004994
0.005189999999999957,0.0023358552003117277
0.005199999999999956,0.002348379361855988
0.005209999999999956,0.0023523066209955182
0.005219999999999956,0.002368320456847793
0.005229999999999955,0.0023660140842712376
0.005239999999999955,0.0023783442872199853
0.005249999999999954,0.002385700559259708
0.005259999999999954,0.0023925341812094866
0.0052699999999999535,0.0024044538351850903
0.005279999999999953,0.0024067791964196015
0.005289999999999953,0.0024203552171407944
0.005299999999999952,0.002424307084217064
0.005309999999999952,0.002433660684415213
0.0053199999999999515,0.0024412154063160676
0.005329999999999951,0.002448258286306076
0.005339999999999951,0.0024576931689138863
0.00534999999999995,0.002462825145493739
0.00535999999999995,0.002474152756981969
0.0053699999999999495,0.0024782715538721237
0.005379999999999949,0.0024884762205195036
0.005389999999999949,0.002494113615275027
0.005399999999999948,0.002500217237981489
0.005409999999999948,0.0025089178666530265
0.005419999999999947,0.002521012991048406
0.005429999999999947,0.0025395452347001064
0.005439999999999947,0.002546402765763354
0.005449999999999946,0.002556931065626017
0.005459999999999946,0.0025689704408588
0.005469999999999945,0.0025767741328804003
0.005479999999999945,0.002593441873373428
0.005489999999999945,0.0025959008453311084
0.005499999999999944,0.0026059141373138786
0.005509999999999944,0.002618235886453712
0.005519999999999943,0.0026224362530010985
0.005529999999999943,0.0026379199197253127
0.0055399999999999425,0.00264444266346652
0.005549999999999942,0.002652406595189835
0.005559999999999942,0.002666158015875461
0.005569999999999941,0.002667770780077412
0.005579999999999941,0.002679831719610598
0.0055899999999999405,0.0026897256535222576
0.00559999999999994,0.0026949276386032677
0.00560999999999994,0.0027083743196418624
0.005619999999999939,0.002712367394649445
0.005629999999999939,0.0027208596682989994
0.0056399999999999385,0.0027347068783624027
0.005649999999999938,0.0027353491944723638
0.005659999999999938,0.00274499111034302
0.005669999999999937,0.002754891370772395
0.005679999999999937,0.0027576132821183577
0.005689999999999936,0.002767528935241028
0.005699999999999936,0.0027740708381055333
0.005709999999999936,0.0027785882791684455
0.005719999999999935,0.0027891116000798273
0.005729999999999935,0.0027926756747226854
0.005739999999999934,0.0027981887768906144
0.005749999999999934,0.0028091818221108017
0.005759999999999934,0.0028110911493012796
0.005769999999999933,0.0028170114016948093
0.005779999999999933,0.0028264458849790656
0.005789999999999932,0.0028293368227733395
0.005799999999999932,0.0028372877277953795
0.0058099999999999315,0.002846566409661896
0.005819999999999931,0.002849783885979659
0.005829999999999931,0.002857156865681568
0.00583999999999993,0.002863621756518104
0.00584999999999993,0.0028669060110999727
0.0058599999999999295,0.0028769480981586156
0.005869999999999929,0.0028825125941058026
0.005879999999999929,0.0028874269980625647
0.005889999999999928,0.0028950845560822085
0.005899999999999928,0.002900070947498764
0.0059099999999999275,0.0029036745735465516
0.005919999999999927,0.002909077979150763
0.005929999999999927,0.0029316881302510096
0.005939999999999926,0.0029220845372285864
0.005949999999999926,0.0029474009251495054
0.005959999999999925,0.0029571721744141386
0.005969999999999925,0.0029670840769596574
0.005979999999999925,0.002983634739041451
0.005989999999999924,0.002980966291616793
0.005999999999999924,0.0029944615517913794
0.006009999999999923,0.0030135322875545247
0.006019999999999923,0.003020001485696539
0.006029999999999923,0.0030281159648587186
0.006039999999999922,0.0030679552383072782
0.006049999999999922,0.003043066255711686
0.006059999999999921,0.003065229123848922
0.006069999999999921,0.0030823673260940198
0.0060799999999999205,0.0030754358157643494
0.00608999999999992,0.0031112442909930725
0.00609999999999992,0.0030909698427919927
0.006109999999999919,0.0031111240877341236
0.006119999999999919,0.003135954049447843
0.0061299999999999185,0.0031177917837962275
0.006139999999999918,0.0031517171262646967
0.006149999999999918,0.0031389044855895006
0.006159999999999917,0.003150407870945727
0.006169999999999917,0.003176631726211351
0.0061799999999999165,0.003155444848919335
0.006189999999999916,0.00318972460553425
0.006199999999999916,0.003190519453469098
0.006209999999999915,0.003180538243883139
0.006219999999999915,0.003213953535614149
0.006229999999999914,0.003194321147491977
0.006239999999999914,0.003223109986655543
0.006249999999999914,0.0032391105649615345
0.006259999999999913,0.0032206275091095442
0.006269999999999913,0.0032525361376957488
0.006279999999999912,0.00324257820785067
0.006289999999999912,0.0032524084717308866
0.006299999999999912,0.003278782732988701
0.006309999999999911,0.003260532428791356
0.006319999999999911,0.003291283640952643
0.00632999999999991,0.003304972951116518
0.00633999999999991,0.003286949128142886
0.0063499999999999095,0.0033183564667405596
0.006359999999999909,0.0033086738205733573
0.006369999999999909,0.0033305346256920095
0.006379999999999908,0.00334818208962291
0.006389999999999908,0.0033319871591242682
0.0063999999999999075,0.0033576977190044916
0.006409999999999907,0.0033671635597550538
0.006419999999999907,0.003362802331908788
0.006429999999999906,0.0033841197209486954
0.006439999999999906,0.003377044160970971
0.0064499999999999055,0.003394564387999793
0.006459999999999905,0.0034123907694511013
0.006469999999999905,0.0034024906050376443
0.006479999999999904,0.0034204576849879926
0.006489999999999904,0.0034322013167444633
0.006499999999999903,0.0034379070083980917
0.006509999999999903,0.003448085396137853
0.006519999999999903,0.00344592786670987
0.006529999999999902,0.003458122359113454
0.006539999999999902,0.0034725050169363554
0.006549999999999901,0.003469387550894364
0.006559999999999901,0.003478709371222812
0.006569999999999901,0.0034892487203144994
0.0065799999999999,0.0034936993520946974
0.0065899999999999,0.0034983860179982366
0.006599999999999899,0.0035029615809210415
0.006609999999999899,0.003514986290378821
0.0066199999999998985,0.003521110029256915
0.006629999999999898,0.003522094245399386
0.006639999999999898,0.0035256887566446357
0.006649999999999897,0.0035352854621345273
0.006659999999999897,0.0035394260415953483
0.0066699999999998965,0.0035411654852472757
0.006679999999999896,0.0035432032950564033
0.006689999999999896,0.003550480153249114
0.006699999999999895,0.0035543623057913403
0.006709999999999895,0.0035519179414180723
0.0067199999999998945,0.0035612846812285853
0.006729999999999894,0.003568469712654587
0.006739999999999894,0.0035678582665355967
0.006749999999999893,0.003572089617215752
0.006759999999999893,0.003580477662061793
0.006769999999999892,0.003574834029527438
0.006779999999999892,0.003581438221560524
0.006789999999999892,0.003580357282839879
0.006799999999999891,0.0035828464364179267
0.006809999999999891,0.0035937096748525814
0.00681999999999989,0.0035853660679040847
0.00682999999999989,0.0035891840812602876
0.00683999999999989,0.0036022290345957227
0.006849999999999889,0.003593559343238465
0.006859999999999889,0.003596305296472945
0.006869999999999888,0.003611657416403953
0.006879999999999888,0.0035997900512470464
0.0068899999999998875,0.003600372056584266
0.006899999999999887,0.0036159748018395554
0.006909999999999887,0.0036024771345504938
0.006919999999999886,0.0036071432831996267
0.006929999999999886,0.0035532263440780027
0.0069399999999998855,0.0034776032880291224
0.006949999999999885,0.0034137755802217938
0.006959999999999885,0.0033492306642147695
0.006969999999999884,0.0032572002539741057
0.006979999999999884,0.003178108148992493
0.0069899999999998835,0.003178447190515716
0.006999999999999883,0.0031752245251402225
0.007009999999999883,0.003193839560120293
0.007019999999999882,0.003190580845543758
0.007029999999999882,0.003194432365881363
