"Time","Position"
1.0E-5,1.8791633477147258E-6
2.0E-5,2.207134259036711E-6
3.0000000000000004E-5,2.5706903204987006E-6
4.0E-5,3.1117613759987164E-6
5.0E-5,2.8023169441668065E-6
6.0E-5,2.5194395532239976E-6
7.000000000000001E-5,2.2027375227379165E-6
8.0E-5,2.148266364704571E-6
9.0E-5,2.3853923857880357E-6
1.0E-4,2.7172951364317525E-6
1.1E-4,2.7948921565480185E-6
1.2E-4,2.0862434097557324E-6
1.3000000000000002E-4,2.4730620069314306E-6
1.4000000000000001E-4,2.965800845711249E-6
1.5000000000000001E-4,3.6161595213175766E-6
1.6E-4,4.400086008273433E-6
1.7E-4,5.401424621322154E-6
1.8E-4,6.129014905817209E-6
1.9E-4,6.682452075021592E-6
2.0E-4,7.051930456223366E-6
2.1E-4,7.130785941141644E-6
2.2E-4,6.994636390523344E-6
2.3E-4,6.6705775867140055E-6
2.4E-4,6.54247288202611E-6
2.5E-4,6.631803388217896E-6
2.6000000000000003E-4,6.7544469119829365E-6
2.7000000000000006E-4,6.606788142175025E-6
2.800000000000001E-4,6.449802056765886E-6
2.900000000000001E-4,6.5222955819085624E-6
3.0000000000000014E-4,7.581687545451939E-6
3.1000000000000016E-4,8.482624176843E-6
3.200000000000002E-4,9.598718385560605E-6
3.300000000000002E-4,1.0216700734772308E-5
3.4000000000000024E-4,1.0796506290759682E-5
3.5000000000000027E-4,1.1716741444169991E-5
3.600000000000003E-4,1.2558800729485775E-5
3.700000000000003E-4,1.313658059520877E-5
3.8000000000000035E-4,1.3489028721662834E-5
3.9000000000000037E-4,1.4361886646857981E-5
4.000000000000004E-4,1.4681051447774857E-5
4.100000000000004E-4,1.4368295005209946E-5
4.2000000000000045E-4,1.441938186684842E-5
4.300000000000005E-4,1.4653182105821137E-5
4.400000000000005E-4,1.5017088680944768E-5
4.5000000000000053E-4,1.5242456898828471E-5
4.6000000000000056E-4,1.5515967389540544E-5
4.700000000000006E-4,1.627571726730373E-5
4.800000000000006E-4,1.6649372271480253E-5
4.900000000000006E-4,1.6689973056723185E-5
5.000000000000007E-4,1.6102200117101095E-5
5.100000000000007E-4,1.6942229767119608E-5
5.200000000000007E-4,1.747165445660599E-5
5.300000000000007E-4,1.730113509116716E-5
5.400000000000008E-4,1.800336205017869E-5
5.500000000000008E-4,1.8563128681382937E-5
5.600000000000008E-4,1.895337751364149E-5
5.700000000000008E-4,2.026612548447984E-5
5.800000000000009E-4,2.1558702378173034E-5
5.900000000000009E-4,2.3185872466579935E-5
6.000000000000009E-4,2.409654677866105E-5
