# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.096759570396584849e+01,-7.753110084844053063e+00,1.715019181046667995e+01
3.924206577224254033e-02,-8.597138119932878908e-02,-3.468581907009991028e-01,-3.071120913045342249e+01,-8.152707058439673915e+00,1.708414989260048955e+01
6.140129682606954020e-02,-1.801593524945701574e-01,-6.956766891065910841e-01,-3.242972251492298597e+01,-8.043374772753738355e+00,1.676142574450825506e+01
1.083098598613769781e-01,-2.929821937095766771e-01,-1.037977843520536680e+00,-3.258870611617840751e+01,-7.578559888722766757e+00,1.580490302578533957e+01
1.287153475054569896e-01,-3.846429644896716127e-01,-1.388841680490145336e+00,-2.934262093403463822e+01,-6.660915567455023556e+00,1.678012237434832699e+01
1.572662463738545569e-01,-4.844055065382235625e-01,-1.731756042817920616e+00,-2.723727421685375916e+01,-7.325613174829120666e+00,1.586259160870321594e+01
1.877806122049481274e-01,-5.921833003258143435e-01,-2.080251972491481638e+00,-2.604315612452807471e+01,-6.551185913972950914e+00,1.553747715222272952e+01
2.127731558160537162e-01,-6.859830460812190722e-01,-2.427208007397098299e+00,-2.777881025547090843e+01,-7.763442762140591036e+00,1.574358282251293950e+01
2.509573850016195706e-01,-7.832169624060725255e-01,-2.769205437843965001e+00,-3.031069328758832526e+01,-7.591177345822967659e+00,1.703307138164000989e+01
2.916108837422175526e-01,-8.780606638104018202e-01,-3.118635343991343234e+00,-3.093395642495964637e+01,-7.366816654708892464e+00,1.663439710002641192e+01
2.912239239715539441e-01,-9.834180741080444932e-01,-3.468524144780758434e+00,-3.032445183245701159e+01,-7.207433798757894472e+00,1.696935982918353858e+01
3.433980670914280608e-01,-1.064367974632659752e+00,-3.811139734118711431e+00,-2.903791281707466254e+01,-7.162703893925454146e+00,1.702784293378443081e+01
3.657096278985481064e-01,-1.154118820069697904e+00,-4.160227542878999429e+00,-2.787573779915013716e+01,-6.527131737867277295e+00,1.687489710807729537e+01
3.867148239986555325e-01,-1.248100639106155541e+00,-4.509474664424317325e+00,-2.595402731389763673e+01,-5.941050067034441717e+00,1.694670019196737343e+01
4.023605363489721753e-01,-1.338256879904633934e+00,-4.855792894067690213e+00,-2.751922242450413592e+01,-6.976643586056706425e+00,1.694014389737575499e+01
4.472996258122581281e-01,-1.413874378793366304e+00,-5.202147113850656979e+00,-2.630329331767080703e+01,-6.750152487678255930e+00,1.655808369617359688e+01
4.771557544613038715e-01,-1.501915594116667307e+00,-5.555444417102251009e+00,-2.581355732036981010e+01,-6.591206212013996257e+00,1.704651181979633279e+01
4.916280774691781374e-01,-1.576111392299253566e+00,-5.901229411554254511e+00,-2.507840049184832054e+01,-6.626145047873537308e+00,1.695403464031021556e+01
4.933526674784065591e-01,-1.659272435040406890e+00,-6.260473783734994413e+00,-2.442793426473422258e+01,-6.025252896548826342e+00,1.747804210940831737e+01
5.329371503257185338e-01,-1.736492592767035603e+00,-6.608693762630991841e+00,-2.357678266765777764e+01,-6.242923812192944233e+00,1.711464814037314852e+01
5.587679246557133439e-01,-1.799732193130466840e+00,-6.962017336536632683e+00,-2.195778241285137611e+01,-5.887525083266156756e+00,1.703568095551828776e+01
6.101854556609769276e-01,-1.861782372888910686e+00,-7.311962706629287823e+00,-2.017396033251238663e+01,-5.598717943420177257e+00,1.657804045490495781e+01
6.082775987195745415e-01,-1.926073521843477465e+00,-7.668959049411341766e+00,-2.038259754523681977e+01,-5.204984092588603950e+00,1.685599983797145995e+01
6.474132370777816448e-01,-1.980495689098120238e+00,-8.024297061284073607e+00,-1.863948515710525911e+01,-5.241992376038822066e+00,1.693523450471368008e+01
6.433324215574458549e-01,-2.043189619622808095e+00,-8.380255201355282679e+00,-1.856665965184022227e+01,-5.114080491052368060e+00,1.712377638307729200e+01
6.736398837503170256e-01,-2.085448708166723009e+00,-8.736592220129551833e+00,-1.706285704499586942e+01,-4.765933783772563714e+00,1.688384155166844280e+01
6.828713788571043608e-01,-2.129121031452314128e+00,-9.086807555402373282e+00,-1.483839620212305555e+01,-4.492113621483399655e+00,1.682690850950417172e+01
7.112281095670383024e-01,-2.178757905380052762e+00,-9.454003767888679022e+00,-1.407610440934307228e+01,-4.222329847106439438e+00,1.677296955014777424e+01
7.357264796547280383e-01,-2.205780105401572655e+00,-9.805647492417278954e+00,-1.348586512248743929e+01,-3.629448853115251783e+00,1.620969320764326937e+01
7.189014369678385918e-01,-2.240618372766334687e+00,-1.017164845036296583e+01,-1.171304415065875126e+01,-4.018844771968584695e+00,1.692036402695112685e+01
7.368634494162922266e-01,-2.264891128668750753e+00,-1.052843585687935501e+01,-9.641230627417119337e+00,-3.622238064479748054e+00,1.698821524924927573e+01
7.001207493865919673e-01,-2.299494926903093983e+00,-1.089183144134395320e+01,-9.765955527002214254e+00,-4.115617084770123668e+00,1.747917464399332488e+01
7.388543796958177978e-01,-2.324115038296667990e+00,-1.125423307192923517e+01,-9.023539823850020625e+00,-3.107281477375452017e+00,1.721462912294791181e+01
7.535175999186289886e-01,-2.336571706685504068e+00,-1.159903114550593273e+01,-6.378310098155406394e+00,-2.923144001083109345e+00,1.723426227025937152e+01
7.330714243741489611e-01,-2.332708872715897996e+00,-1.195588733680841642e+01,-4.977824839747095886e+00,-2.568249771993726505e+00,1.752660750365364706e+01
7.916309289522001080e-01,-2.356375284866771835e+00,-1.232777647502814489e+01,-3.278691753220314364e+00,-1.788106496640914367e+00,1.676648132140539005e+01
7.591443214453033050e-01,-2.363368802094669263e+00,-1.268795109918005437e+01,-1.563070314441697306e+00,-1.845028811500090793e+00,1.744204934341940216e+01
7.421672000484385023e-01,-2.349604903628573993e+00,-1.305270673967999073e+01,-1.586247422662981243e+00,-1.830374989087183657e+00,1.744521820078453445e+01
7.793267664503691350e-01,-2.340841955213704750e+00,-1.340370042642803128e+01,9.196552549840544266e-01,-1.111431157527456692e+00,1.719014114182309427e+01
8.226792293783056209e-01,-2.338617173635270774e+00,-1.376275792063174208e+01,2.289351710208020307e+00,-6.492401133282841297e-01,1.515424262558208923e+01
7.582293688240415719e-01,-2.314631967505988541e+00,-1.413933776867656888e+01,3.746004867179585140e+00,-5.404544196418430424e-01,1.715085684442684411e+01
8.065015365928651647e-01,-2.275814000377636148e+00,-1.449817928951773638e+01,8.391481243675652735e+00,-1.135919197610909537e+00,1.572618122047533440e+01
7.889079096439761685e-01,-2.253288277893261693e+00,-1.485874355919284540e+01,9.714846894736263394e+00,-9.338336914917839682e-01,1.710471236842586507e+01
7.697221642850955448e-01,-2.236362116288773905e+00,-1.520405376723800828e+01,1.065549668026796049e+01,-8.500552190929046015e-01,1.690925586586407192e+01
8.159859153877970783e-01,-2.196271199635930316e+00,-1.558821185516896435e+01,1.214107976803715516e+01,-3.781911957600707086e-01,1.581616585409554787e+01
7.907982491365537214e-01,-2.152045280307106623e+00,-1.594103996168868775e+01,1.331637349556623917e+01,-2.267753563661445981e-01,1.572713739303415359e+01
7.939290680882997719e-01,-2.119579197098232726e+00,-1.629340858464240682e+01,1.371451954213470970e+01,-5.310168409107873799e-01,1.377803478430982231e+01
