# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.582674891455614130e+01,-2.542884084228532160e+01,3.213183899112527442e+00
-3.932922255525683752e-02,-1.147228680706575688e-01,-5.355450431239034970e-01,-2.760839611700236063e+01,-2.493713372043948340e+01,2.862322199130831191e+00
-7.499498235951040925e-02,-2.225450532675949944e-01,-1.053935669038736478e+00,-2.793970081934907057e+01,-2.474187097643795852e+01,3.558973455725868984e+00
-1.090266731705193948e-01,-3.428111874223986888e-01,-1.580497193218889151e+00,-2.883559071455066558e+01,-2.430304620275094862e+01,3.959406227011712076e+00
-1.306811355352066606e-01,-4.652136040210734791e-01,-2.115952621534432865e+00,-2.981849479830932736e+01,-2.452633116662069312e+01,4.609168411334826132e+00
-1.526240744249780512e-01,-5.929010029898336143e-01,-2.648549267446298927e+00,-3.076871937837021065e+01,-2.417011161702797040e+01,5.084903701429137612e+00
-2.054784109737739506e-01,-7.157431237409355163e-01,-3.164868462116118053e+00,-3.153237464782230859e+01,-2.333816993755009861e+01,5.422684904675440620e+00
-2.182122287253180914e-01,-8.454346403760837347e-01,-3.695463745054240690e+00,-3.290752235624335498e+01,-2.275704698793261116e+01,4.968602336718904056e+00
-2.405127942775697747e-01,-9.770957635106469752e-01,-4.224118856916675213e+00,-3.291136511791400210e+01,-2.280156729182338893e+01,6.227866981633812138e+00
-2.549431476062600233e-01,-1.101871195443095530e+00,-4.749000514554182928e+00,-3.380201770216628887e+01,-2.245039404455973653e+01,6.558900661591356318e+00
-2.714410118763468382e-01,-1.247565976064834103e+00,-5.283438172169127256e+00,-3.419479565337191218e+01,-2.197226807358761036e+01,7.427843891743388660e+00
-2.811879124099236904e-01,-1.378589128054159119e+00,-5.814137918925013082e+00,-3.558243029630943255e+01,-2.138615605873279435e+01,6.809488305446626200e+00
-2.817781092528512943e-01,-1.509063783112878809e+00,-6.338276268555006254e+00,-3.558116667439325909e+01,-2.162222195532118363e+01,8.182859829237965954e+00
-2.868838756186375960e-01,-1.648636817098008578e+00,-6.867508777046651858e+00,-3.789787718449267828e+01,-1.996772782335385088e+01,6.560547736194250135e+00
-2.929904623375390038e-01,-1.787352314789927732e+00,-7.392981314491294142e+00,-3.680053964070344108e+01,-2.041332394656292948e+01,8.816448116721344874e+00
-2.916808811104489862e-01,-1.931955603742721905e+00,-7.925953859686302394e+00,-3.956487869977657112e+01,-1.916940416955686288e+01,7.244187269909918570e+00
-2.940076631059596046e-01,-2.071190736162520807e+00,-8.454407020465197320e+00,-3.860513983515049574e+01,-1.863602971962955834e+01,8.131139077836605722e+00
-2.891166894368337736e-01,-2.208114185034446564e+00,-8.979763255455054605e+00,-3.790006935572152003e+01,-1.871038291885269089e+01,8.295651590480009219e+00
-2.856082837570474986e-01,-2.353630496586674781e+00,-9.513849298556436906e+00,-4.010516452021143152e+01,-1.753671326162703892e+01,8.959665535845896756e+00
-2.733879009907993485e-01,-2.489884510240699456e+00,-1.004162453948731581e+01,-4.022545376520309190e+01,-1.656608390438414347e+01,8.764176070398622898e+00
-2.595405626406832589e-01,-2.631259767879555511e+00,-1.057687803064749232e+01,-4.081509369091048001e+01,-1.564236501164706716e+01,8.875797631318153691e+00
-2.472162123320402749e-01,-2.759236195924017920e+00,-1.110562346740832140e+01,-4.050971258402591957e+01,-1.542099967564253582e+01,1.126303745150176994e+01
-2.358384806731570471e-01,-2.905473661756559522e+00,-1.163610875456853933e+01,-3.987910005100918909e+01,-1.332505033957895968e+01,9.416417492853748072e+00
-2.224151473487037123e-01,-3.052684392902278887e+00,-1.216936471943532183e+01,-4.041661633981588864e+01,-1.358605147125990875e+01,8.637897079404746492e+00
-2.000104796422919051e-01,-3.180967556000268814e+00,-1.269122254294407526e+01,-4.008012755811994055e+01,-1.237034772021421247e+01,1.094643397522190753e+01
-1.874871957020256552e-01,-3.336111759214418271e+00,-1.323168466622792039e+01,-4.022451936654808691e+01,-1.145028648131322058e+01,1.099193746444475117e+01
-1.640295676706409189e-01,-3.489685150202490149e+00,-1.375872990431705034e+01,-3.981039340485087052e+01,-1.083979854484563354e+01,1.161057884699594211e+01
-1.480703611357814253e-01,-3.623039096475395127e+00,-1.429151453171357389e+01,-3.978258342790071822e+01,-9.857851087135518497e+00,1.245357064720833939e+01
-1.282128769680350722e-01,-3.786274854956332092e+00,-1.481727466486736944e+01,-4.023730987807659432e+01,-9.019908694317981812e+00,1.225960675958700996e+01
-1.115667285880701520e-01,-3.935888945875149147e+00,-1.534493819151157368e+01,-4.077783301911121328e+01,-7.964076115321835125e+00,1.259364327390776772e+01
-8.531607764352511225e-02,-4.074900239581893402e+00,-1.587344354641629707e+01,-4.061106746207190810e+01,-6.624610787173168980e+00,1.270758933963519688e+01
-7.019403597013784690e-02,-4.225176312220128239e+00,-1.639494938302200921e+01,-4.139821560161364289e+01,-6.074654127311389651e+00,1.261120621180278967e+01
-4.871494792820030284e-02,-4.356073198718263484e+00,-1.692009434833201453e+01,-4.174428624642914798e+01,-4.758145750824449571e+00,1.279135365990014961e+01
-3.046882343135726146e-02,-4.521789186674482153e+00,-1.746425590027405406e+01,-4.138795015019818635e+01,-3.904253900376959852e+00,1.316378336976253571e+01
-1.023223854197397031e-02,-4.664765534299931460e+00,-1.799399411436684204e+01,-4.168887247269918817e+01,-3.036090638755692073e+00,1.342921668626782150e+01
5.124230445822774982e-03,-4.809800889527537038e+00,-1.852271059474745130e+01,-4.214305456226324509e+01,-2.257957560320280166e+00,1.376746587918718845e+01
2.178934115836117513e-02,-4.963828173784008868e+00,-1.905503127126092977e+01,-4.216452086577366742e+01,-1.650823081314033436e+00,1.407404111833736415e+01
4.033609313550146069e-02,-5.110363274509381881e+00,-1.958083871785501628e+01,-4.178210460509892243e+01,-1.172134014831286014e-01,1.394932562351588068e+01
4.847107800303129821e-02,-5.256025299716384325e+00,-2.010954488086161973e+01,-4.222700011521859409e+01,1.228597973567570945e+00,1.414364584580840756e+01
5.840176588620504816e-02,-5.403224393966979733e+00,-2.063689526939876373e+01,-4.201483877699853053e+01,1.942046204357774419e+00,1.408874221221094736e+01
7.183122136370823085e-02,-5.542852204555288154e+00,-2.116750316671053156e+01,-4.203026745681216170e+01,3.047671922330636995e+00,1.453020282186255230e+01
7.274108030173209727e-02,-5.685709633071951430e+00,-2.169564694848108388e+01,-4.272334666568618644e+01,4.152846903469582962e+00,1.364945288533089141e+01
8.005881608924125814e-02,-5.837653440064514143e+00,-2.222274220127411581e+01,-4.292605832468488103e+01,5.599335393431823071e+00,1.413868074681674436e+01
9.655788980622004303e-02,-5.985938628489407165e+00,-2.275102575282201656e+01,-4.304396810606347401e+01,6.998661920023974581e+00,1.285331576952634869e+01
8.439127586931682856e-02,-6.152734150846640659e+00,-2.328397443160042712e+01,-4.248219306416274321e+01,7.279647033660936906e+00,1.353842936363420613e+01
7.188976693120885386e-02,-6.304654081196645166e+00,-2.381836237020110048e+01,-4.162011693256701506e+01,8.869930336091893963e+00,1.376869272489782858e+01
7.041982610910579865e-02,-6.439169861987124932e+00,-2.434533159077560072e+01,-4.132947868080272968e+01,9.785949395974748555e+00,1.423850485472364369e+01
5.911660257894668646e-02,-6.593309197400230914e+00,-2.486815378495717255e+01,-4.078470415168847296e+01,1.081298664006443389e+01,1.430221984780794564e+01
3.759791802573264619e-02,-6.745048774672795844e+00,-2.540439775575103454e+01,-4.013619557539507809e+01,1.161703273276281045e+01,1.488030469079109608e+01
2.663601815218186175e-02,-6.878984341693126225e+00,-2.591932751343705377e+01,-4.056111599329167205e+01,1.232077246690706218e+01,1.532708605308943817e+01
6.346500503224383749e-03,-7.037075412720014356e+00,-2.644747131444853494e+01,-3.953667468978815691e+01,1.353515962318477150e+01,1.549262698793331516e+01
-2.357714506590680159e-02,-7.183612774540620194e+00,-2.696003495866443700e+01,-3.944764801155109524e+01,1.406446554913419966e+01,1.568371484523161996e+01
-5.835514916123241136e-02,-7.323538854369189721e+00,-2.749177714241884019e+01,-3.893466266642894880e+01,1.574634173041519958e+01,1.546177129945252915e+01
-8.174023696202725731e-02,-7.460139545207539413e+00,-2.800953370717624580e+01,-3.851408693064807665e+01,1.652012100257901039e+01,1.616828203953294718e+01
-1.222756081349487545e-01,-7.604315473103156364e+00,-2.853482024593765232e+01,-3.828188722708028280e+01,1.722728165899813746e+01,1.699486198819710836e+01
-1.575506519570470942e-01,-7.744780973130787061e+00,-2.905594194912347916e+01,-3.758071026739422393e+01,1.812479945505346990e+01,1.740199667204342049e+01
-2.051695598377483165e-01,-7.882278165060938591e+00,-2.957792677195561737e+01,-3.905191540384667803e+01,2.007361833938483997e+01,1.493474535325733754e+01
-2.566866520318407119e-01,-8.020411680948313915e+00,-3.010103358806736651e+01,-3.842198188787757829e+01,2.053764453706930126e+01,1.641661004116926037e+01
-3.009800458133931045e-01,-8.152243334742706793e+00,-3.062268894038064104e+01,-3.879434768819589863e+01,2.172806914007513868e+01,1.539872340346617641e+01
-3.576179999398760856e-01,-8.285070164228386602e+00,-3.114530211720688158e+01,-3.842483868244011092e+01,2.239558168666775018e+01,1.590485198229312935e+01
-4.121383706513954692e-01,-8.422610051030460454e+00,-3.165761021310791534e+01,-3.841274336762928243e+01,2.211138991005572407e+01,1.751459062671374056e+01
-4.787920403063807839e-01,-8.550121808208587026e+00,-3.217907339731664251e+01,-3.589839611922608498e+01,2.319830518151650267e+01,1.869497141144272945e+01
-5.394543113945782231e-01,-8.680182858171747284e+00,-3.270049671204452579e+01,-3.530207319991735915e+01,2.437060228484996927e+01,1.874962410115548295e+01
-6.001450776754673200e-01,-8.805554082374328573e+00,-3.321791910634095757e+01,-3.387944469180801832e+01,2.526268469168022079e+01,1.898717655344921695e+01
-6.744578096992026595e-01,-8.930091529318474386e+00,-3.373785464931131628e+01,-3.342088501520639454e+01,2.580835965795623466e+01,1.913295731352120299e+01
-7.483561624590571171e-01,-9.051160476741301864e+00,-3.425767202047160254e+01,-3.243483721291108424e+01,2.689186813999714332e+01,1.947084909038572675e+01
-8.217340232028347291e-01,-9.170534229609302201e+00,-3.477860692609553439e+01,-3.108992427873284470e+01,2.752291648845276129e+01,1.963475596790424049e+01
-9.009239768851837749e-01,-9.289368541696603643e+00,-3.530171205532835188e+01,-2.997859744876155119e+01,2.827304927533515055e+01,1.982638710110097691e+01
-9.794305244414229783e-01,-9.403219786147587911e+00,-3.581656300478638855e+01,-2.844407519173567067e+01,2.910604978449770286e+01,1.958599226677277727e+01
-1.061346054437252162e+00,-9.511958455691569725e+00,-3.633975088256724462e+01,-2.759036677793467973e+01,2.984375084423097135e+01,2.028519971819486400e+01
-1.149919242028788702e+00,-9.619740436265374228e+00,-3.686393865083582000e+01,-2.635692695523745144e+01,3.035410723110741671e+01,2.024036278375016451e+01
-1.238525591114697511e+00,-9.726431038419718789e+00,-3.738399815270440740e+01,-2.506240228653364710e+01,3.097423936876774775e+01,2.031325482550946049e+01
-1.325045823724808614e+00,-9.823113764863819597e+00,-3.790655591088065535e+01,-2.364519585092453013e+01,3.146654342860188081e+01,2.060985049974203775e+01
-1.412622639740381603e+00,-9.923228428833681392e+00,-3.843436342909004111e+01,-2.206781626513782157e+01,3.156810932470292030e+01,1.975808784440136989e+01
-1.507478080974106405e+00,-1.001079390846780370e+01,-3.895559786068790231e+01,-2.127081379345118961e+01,3.247770036261550075e+01,2.087960122199553581e+01
-1.599250063790491172e+00,-1.010292176272014331e+01,-3.948169654755722036e+01,-1.974583777444633270e+01,3.324899025257310825e+01,2.067783052276573130e+01
-1.702563194199339991e+00,-1.018006123583563749e+01,-4.000697270767250302e+01,-1.847294020169632844e+01,3.352192350614728866e+01,2.060216344105976916e+01
-1.803875886836306286e+00,-1.027298338776904529e+01,-4.053311118491896536e+01,-1.692998975780937698e+01,3.406955947308240695e+01,2.098272887258861630e+01
-1.897571768305864159e+00,-1.033770102023436266e+01,-4.106065658305752208e+01,-1.537012953050378883e+01,3.456678911570834600e+01,2.061076923047390252e+01
-2.000172729059359167e+00,-1.041107164993263723e+01,-4.159291627716740436e+01,-1.384022127547859071e+01,3.546421632314247319e+01,2.010985300112764662e+01
-2.103996502067942753e+00,-1.047829298093074613e+01,-4.211776133316286064e+01,-1.275380498106154725e+01,3.592901194381214935e+01,2.079852169286419539e+01
-2.205165408579051523e+00,-1.053629049298046993e+01,-4.265371056485918189e+01,-1.095672996160936030e+01,3.673223833288668061e+01,1.961364656085127933e+01
-2.314420663939812162e+00,-1.058695209172071827e+01,-4.318062291511958506e+01,-1.005087246127994760e+01,3.500409638402164347e+01,2.216605208824380924e+01
