# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364087184231102867e+01,1.573165895521083968e+01,-2.203830151866139531e+01
-8.133376721262397524e-02,-8.232452793629363441e-02,-5.403947614150581558e-01,-3.294045119632998109e+01,1.631385131072772765e+01,-2.211349188594985193e+01
-1.560142029988300649e-01,-1.760314326130583140e-01,-1.084830690431317635e+00,-3.202458527515042874e+01,1.696314413930489806e+01,-2.177240468480147229e+01
-2.372652172068854259e-01,-2.600470738398144022e-01,-1.624869404982973720e+00,-3.127212093372189372e+01,1.806207742765249336e+01,-2.134162559986936714e+01
-3.086253513545387239e-01,-3.368574395440191438e-01,-2.165603264929302441e+00,-3.020531939948374145e+01,1.876434222344603953e+01,-2.068153206331691507e+01
-3.818804632802688115e-01,-4.110997282929247376e-01,-2.719559711895158216e+00,-2.936832616169786903e+01,1.956601996622772077e+01,-2.049351577638534749e+01
-4.580235527478803137e-01,-4.940964998819481480e-01,-3.263225415403354646e+00,-2.854176307078489927e+01,2.025733760502146552e+01,-1.999461940933264259e+01
-5.520755107022846664e-01,-5.808952285981376917e-01,-3.815350469020160062e+00,-2.741362019835123931e+01,2.104023619655606225e+01,-2.012664914765988655e+01
-6.210665904002211635e-01,-6.473071276463997492e-01,-4.362057882529370545e+00,-2.680970391898111060e+01,2.153797543209865140e+01,-1.958257205016764857e+01
-7.101761654702536397e-01,-7.276305363361643685e-01,-4.915296345074210649e+00,-2.562071957929355648e+01,2.243185631931899948e+01,-1.920524276477063097e+01
-8.135985598645710803e-01,-8.065074683935335997e-01,-5.468331434257038381e+00,-2.442488172594850226e+01,2.308112188116209040e+01,-1.966605106858327545e+01
-9.061016126244462177e-01,-8.774855766235987176e-01,-6.018735744825761458e+00,-2.370101117393499734e+01,2.357192339313791152e+01,-1.983051444473563052e+01
-9.928225610026142345e-01,-9.469721397884995895e-01,-6.567741834562951908e+00,-2.212843673440407954e+01,2.458334490096457614e+01,-1.941619506913980331e+01
-1.086471346249187508e+00,-1.019430306693038801e+00,-7.122129877908434992e+00,-2.074056824105024077e+01,2.513358719957478726e+01,-1.855748808031187025e+01
-1.185623338796644388e+00,-1.086400794278688409e+00,-7.679580023885677065e+00,-1.990879538451241615e+01,2.603183149086052950e+01,-1.841450117307520529e+01
-1.280326820700153245e+00,-1.150304065600153081e+00,-8.237631204581674638e+00,-1.879324691910573009e+01,2.546455638806676092e+01,-1.864456005682527717e+01
-1.389048138014812084e+00,-1.207449850662442259e+00,-8.797019107654421077e+00,-1.833805166038951029e+01,2.596795717178047980e+01,-1.926177681536067965e+01
-1.498716928954329397e+00,-1.265503390357025637e+00,-9.346667724822765422e+00,-1.609855906673235282e+01,2.633418350640172889e+01,-1.784872146153775674e+01
-1.607807100366904107e+00,-1.308852055818647386e+00,-9.908228098107343840e+00,-1.493195429588258882e+01,2.666565138038316007e+01,-1.790494496511025702e+01
-1.717168980392530964e+00,-1.360720140834359881e+00,-1.047347944086081384e+01,-1.363685809800542792e+01,2.648527197344237649e+01,-1.658181501262634328e+01
-1.819475308669508573e+00,-1.427616346100876399e+00,-1.103471495644384959e+01,-1.347959731519675231e+01,2.763725827160828885e+01,-1.844190938678340785e+01
-1.929785487976256597e+00,-1.464666871868530507e+00,-1.159583274083547622e+01,-1.327324808988014837e+01,2.726777786902535894e+01,-2.130333135074695505e+01
-2.041333428792269977e+00,-1.495474243976445905e+00,-1.214817831979183893e+01,-1.051756485372805550e+01,2.702862331585085442e+01,-2.500050562753346028e+01
-2.147402423604580335e+00,-1.524570716078073929e+00,-1.271114595815259918e+01,-7.341741621919130267e+00,2.722937961192900147e+01,-2.360198239032113676e+01
