,index,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
231,6374.0,12.711422927596491,-0.7280746593385174,-117.08509631226971,-63.47672451899325,-213.2568650403763,-10.37767869993159
232,6375.0,12.909996421727634,-0.7358242408104161,-117.63350094264432,-59.26136539697477,-215.82625989175287,-9.574552479622993
233,6376.0,13.082909243343455,-0.7428316283805998,-118.17340061966767,-59.05379722535115,-216.29082141448885,-8.0966830530643
234,6377.0,13.285682605178152,-0.7643779974462177,-118.7251474979342,-54.751738388127066,-218.07830191256696,-8.296014539763485
235,6378.0,13.468217696349967,-0.7796044305976011,-119.2691955512759,-52.77598220389123,-219.07264216996785,-5.686825946493053
236,6379.0,13.671107600031497,-0.8107850644751124,-119.80728317851916,-54.13532331844716,-218.84394789380693,-3.7037182176427432
237,6380.0,13.865716829440249,-0.8412671988813827,-120.34750865149567,-56.8207344718071,-217.6839065377286,-1.3587983970519688
238,6381.0,14.05178960024331,-0.8696043201981638,-120.88161882477208,-54.983938423950654,-218.7439272718753,1.6929846354038094
239,6382.0,14.254802233796163,-0.9075977700366593,-121.41186598715657,-54.17578261171938,-219.32219780097145,4.236583169796159
240,6383.0,14.443255991495636,-0.9569186069001034,-121.93769465163348,-56.81704816010625,-218.94587054831624,8.503820280305707
241,6384.0,14.638637788049117,-1.0016175358191504,-122.46832947796344,-59.26761210466002,-218.05944774685076,11.067967390276614
242,6385.0,14.818240193246929,-1.0639205555936542,-122.99336331270963,-60.95875842960625,-217.68414621430895,13.19778166863009
243,6386.0,15.017265532969404,-1.119493335104039,-123.51445155856452,-54.99210469659136,-220.4904956046376,15.16182712639326
244,6387.0,15.191801570264914,-1.184350918194923,-124.04080028437248,-53.76727893787529,-220.2508411125353,18.40975647619233
245,6388.0,15.374805374018894,-1.2490541971957327,-124.55205196492962,-47.46827556100556,-222.5971813287091,19.455228048942285
246,6389.0,15.562980945630336,-1.3269494441719871,-125.0610972542314,-47.910274965939706,-222.46566957941772,20.828396224515505
247,6390.0,15.748633468343542,-1.402359212555325,-125.57526232277469,-52.62016693979904,-221.1661767771068,24.54706108002501
248,6391.0,15.901875891609148,-1.4891867354861006,-126.09016483971132,-47.40816154047462,-222.4205975377347,26.99048557722244
249,6392.0,16.0813619278392,-1.5726547256401773,-126.60775783381311,-45.61949363493183,-222.24481234819115,29.84703339717852
250,6393.0,16.260958769438858,-1.666983667387285,-127.11124069124591,-45.39460321288304,-221.83603762846303,31.30153628922601
251,6394.0,16.42146314366768,-1.7623870721802177,-127.62745231328527,-44.529613018041935,-221.28640890647043,32.809012324168975
252,6395.0,16.585330767706257,-1.8602385401507036,-128.1378378892011,-43.388429544280015,-220.93119745055304,34.88674041154773
253,6396.0,16.750758089110366,-1.96886048071417,-128.64067867874678,-42.20062021226661,-219.68796641266297,38.07026092798542
254,6397.0,16.895893546349107,-2.0802435886112107,-129.15159844078778,-41.97336802410178,-218.9151285838787,38.912509070433416
255,6398.0,17.049552233528985,-2.192125239238294,-129.65523700323064,-39.81105521410664,-218.00404068568727,41.656156644603975
256,6399.0,17.19377846443823,-2.3101590707760806,-130.16527400284934,-39.204581667674965,-217.0712139891668,43.20451182677597
257,6400.0,17.337590631108796,-2.4290594528060865,-130.6723853396204,-37.48764169890305,-216.1449117263358,45.52582167225362
258,6401.0,17.472049399390986,-2.5550822422505917,-131.17828386192048,-36.46062389954976,-215.2797768632136,46.90143861297528
259,6402.0,17.597080296364794,-2.673780972098257,-131.6852175775424,-47.36530277762863,-207.08544115362469,56.24077664323228
260,6403.0,17.733546600480217,-2.803947612787624,-132.19810317390147,-58.61276027028601,-202.5837144363466,50.077761360972445
261,6404.0,17.858729612393738,-2.9414611000873947,-132.70354228605527,-46.765373954630014,-206.12167155756467,52.651947197058064
262,6405.0,17.972576783079376,-3.0698885047806925,-133.20620263237868,-32.4464944724985,-210.23110606332887,52.92410941195801
263,6406.0,18.076565705920185,-3.2090947647740222,-133.70963235928969,-31.495513673251384,-208.7168208261685,54.547905979871466
264,6407.0,18.183960604990727,-3.349119422006879,-134.2208552415765,-30.66613411009413,-207.74454872740907,55.73250074508656
265,6408.0,18.287305690164096,-3.48757542730516,-134.72548363590226,-29.264155333129743,-206.0900100619418,57.62649664037532
266,6409.0,18.384583284574965,-3.6335389975342878,-135.23064620928972,-30.07930705910755,-204.1778764920494,58.92972587690791
267,6410.0,18.469799012769467,-3.7725255132796747,-135.73605970037048,-31.76495820202196,-202.2084182895943,59.78720003364607
268,6411.0,18.560105368316744,-3.9228471806211473,-136.24595774580794,-27.240656295270902,-202.1106844294282,61.17547530415043
269,6412.0,18.626331040777018,-4.076866555667948,-136.74947247423722,-27.449649850732584,-200.30798952167376,61.48912663691193
270,6413.0,18.708641406073124,-4.227128209855891,-137.25655293303254,-26.98108615140308,-198.4047391764124,62.83370520337256
271,6414.0,18.774680777167216,-4.3801132073683675,-137.75976749091714,-26.31391613281003,-196.95526593694456,63.61999932518928
272,6415.0,18.83266611984763,-4.541056880582687,-138.2648033593186,-25.19263393803971,-195.7334300822116,64.72967702163629
273,6416.0,18.891277724957124,-4.693879741434671,-138.7762752901078,-25.15869556461123,-194.26806794621095,65.02533935363246
274,6417.0,18.93670091112354,-4.851488351554735,-139.28782856772628,-24.47737500472524,-192.6159424191543,65.60531030159137
275,6418.0,18.987970189917544,-5.01155496650108,-139.79480688383194,-23.53798865194723,-191.1591547376308,66.30287013271096
276,6419.0,19.034929856849736,-5.176648456744374,-140.2989947279603,-23.418284136173256,-189.5567372656077,66.8813968274906
277,6420.0,19.065651110639095,-5.338041103165324,-140.81776819586867,-22.1436175415576,-187.6496923023755,67.82304708403554
278,6421.0,19.096040391593863,-5.498009712929047,-141.32553076715692,-21.95450457062056,-187.262070533957,67.38953307544575
279,6422.0,19.121456862657137,-5.665006396593412,-141.83032404289122,-21.475373251923266,-184.98127155898783,68.050960827178
280,6423.0,19.121456862657137,-5.665006396593412,-141.83032404289122,-25.42361883118654,-181.6957888431696,69.50648882669586
281,6424.0,19.139027113353116,-5.835207629978754,-142.3467687202434,-22.72355954083778,-180.54322254734504,69.77971337713036
282,6425.0,19.15610689284669,-5.997965867528478,-142.8559869193073,-23.445263496214125,-178.9402005347718,69.92698166178013
283,6426.0,19.179118921128662,-6.164454235037283,-143.37295266646132,-22.347763080079737,-177.52368499237593,70.38456202189883
284,6427.0,19.1785261130388,-6.325450179251561,-143.88780342753833,-21.68782346382152,-175.99697458987472,70.12016302687216
285,6428.0,19.188888170464473,-6.502118640816207,-144.4038972670211,-19.73591346634157,-175.01086371359744,70.42269704937186
286,6429.0,19.19383227055628,-6.663929309594437,-144.92814116011712,-19.950738212647934,-173.68873069513725,69.70633058106655
287,6430.0,19.191866022630073,-6.816137394683665,-145.44344254091448,-19.43377126937628,-172.1202235825806,69.11540773292609
288,6431.0,19.18363110931001,-6.985708359208502,-145.9617072179077,-18.8654726776645,-170.74356112386292,68.98857908057798
289,6432.0,19.177108353987062,-7.1514756431614614,-146.47953859013194,-17.62460498895029,-169.69454961080888,68.37248534556961
290,6433.0,19.16646118388887,-7.30322235745723,-146.98856754390783,-16.989218740111944,-167.63724940839123,68.39446289575896
291,6434.0,19.15165365057616,-7.467218605674134,-147.51108520629327,-21.046840257990155,-164.23804902917732,67.9556450785714
292,6435.0,19.12414438466457,-7.6500703624147945,-148.0392413267615,-19.317165033573,-163.16329928226264,67.29991743560075
293,6436.0,19.096271115160313,-7.814220299747944,-148.5589138872422,-18.249285070093727,-162.78628835420318,64.89161849781092
294,6437.0,19.060481860093002,-7.969034839015421,-149.08155629233917,-18.76784372729485,-161.12229483814968,63.29814388503164
295,6438.0,19.026325797823564,-8.115498783489784,-149.5972450209286,-17.441203863871483,-159.17631990632606,64.10965254330115
296,6439.0,18.97717903727553,-8.268135468845003,-150.10383781918168,-16.492400222917436,-158.03692236588734,63.03655851666401
297,6440.0,18.921495267995084,-8.419286236795756,-150.62518432975475,-17.216124294073445,-156.05283883854685,62.30360025974755
298,6441.0,18.873894062319447,-8.55641662330197,-151.1409397834607,-13.361506317501949,-155.78983684845866,61.8405417777962
299,6442.0,18.81078189688678,-8.704568922144063,-151.65180835533312,-16.131205410358664,-152.23908499258766,63.165242408577306
300,6443.0,18.74532130447551,-8.835819966008785,-152.16195699255434,-12.520063268462003,-152.53742893273215,60.43638876101056
301,6444.0,18.663518496461254,-8.964234013491364,-152.6738941699212,-12.584247347642998,-150.28828279309377,61.70145541163184
302,6445.0,18.57668083976362,-9.098510146731883,-153.183272355667,-10.830064360070663,-149.86296109042877,58.81353968011069
303,6446.0,18.461645037108745,-9.230798140087245,-153.69960480714022,-11.610281828676152,-147.99537044386997,56.94437964433094
304,6447.0,18.36707815401922,-9.353072777957777,-154.20810435216794,-10.27547741188557,-146.94617277044327,54.79690895495009
305,6448.0,18.260687724989534,-9.471036329451067,-154.71455859737816,-10.24345081562131,-145.39000323530098,53.67951790269862
306,6449.0,18.14478247191739,-9.573172971907752,-155.2156414384581,-10.860939234962148,-143.70654838641178,51.41408996121307
307,6450.0,18.021686279538105,-9.674521628420507,-155.71597008972765,-10.201115388899996,-142.05733685236527,49.45842902005519
308,6451.0,17.885388368529398,-9.78083737707766,-156.22424346170894,-11.003879292561887,-140.1730677820987,47.569796775831286
309,6452.0,17.755479335742535,-9.877532180468052,-156.7166475755753,-12.551366068886288,-137.86814629551623,45.45368572613179
310,6453.0,17.606341154220242,-9.97800791609302,-157.20264489014477,-13.280915538888012,-136.20441837577837,44.0746388697868
311,6454.0,17.46168404644269,-10.05536891356769,-157.70122318299687,-13.905532413625748,-134.37337547027136,41.75675678593544
312,6455.0,17.311301924096515,-10.146667345941864,-158.1856736861396,-14.458125408190506,-132.3419552828832,40.43290666699355
313,6456.0,17.145651010218465,-10.225759399540152,-158.67401468991727,-13.96576019837896,-131.61023337625102,38.408056312729215
314,6457.0,16.983569856375695,-10.30057010271912,-159.14975058090093,-14.313438094759466,-129.62550056175488,37.00963525735996
315,6458.0,16.81276859268277,-10.364698633606508,-159.6286793493174,-14.359674048828566,-127.50799307779684,35.34110839556503
316,6459.0,16.63875058838853,-10.426150664608372,-160.09878063881195,-3.2830529423339785,-129.38522755832787,35.31712889412338
317,6460.0,16.46898502606716,-10.485939888851817,-160.572664858376,-0.7237448640490363,-130.13543155659988,34.22174827090783
318,6461.0,16.283681019792503,-10.54133961058858,-161.0350022904686,-0.0669577575828179,-129.13594936883416,32.602611178373685
319,6462.0,16.10118860864115,-10.589172224734966,-161.49831686290858,0.0547817798453389,-127.88442969895507,30.457872599580856
320,6463.0,15.915045621058205,-10.633326419059358,-161.9582721544583,0.5104811065024214,-126.02111076727064,28.265895681770004
321,6464.0,15.730246435584355,-10.684624009225331,-162.41213907558185,0.9973809260743705,-125.07242715547216,27.02939685776037
322,6465.0,15.540659842296623,-10.706006680355472,-162.8664134550926,1.018338854630178,-124.62801209957766,24.102689789790247
323,6466.0,15.354941482312082,-10.735056432293277,-163.32284230209663,2.4096869660917672,-122.46296529887948,23.354285599613647
324,6467.0,15.163044209623472,-10.75625579793791,-163.77044995445206,2.531408485614285,-121.36784243879616,21.28707872508483
325,6468.0,14.975645259553762,-10.77305072359377,-164.22299308972998,2.152611196537961,-120.166325447604,18.577998545980478
326,6469.0,14.791879297598328,-10.794037846167726,-164.65782196067934,2.6691334683514767,-119.55341264639227,16.955724458693265
327,6470.0,14.601148079697957,-10.811192192429758,-165.1077019595881,3.0273758729692952,-118.0200979312112,15.008989187237075
328,6471.0,14.418349765996716,-10.808505520493668,-165.55093688198525,3.3405510939072625,-117.54659774891287,13.028601466465837
329,6472.0,14.23608406384444,-10.804950600740995,-165.99286065603889,3.617604429942124,-116.09082444271736,11.0688563726774
330,6473.0,14.053502620629349,-10.799236994937246,-166.42785799330557,4.14902796462775,-115.27134670952056,9.106816998629814
331,6474.0,13.870978044745971,-10.814731971800597,-166.87304198298756,4.840644153477803,-114.0319542656897,7.212077335335166
332,6475.0,13.695802279394481,-10.77543774856531,-167.31182997155634,4.630833719886257,-113.243192689488,5.181022853189231
333,6476.0,13.519835802128384,-10.759196538081483,-167.73688633378285,9.106845392443338,-114.07941895926976,4.452572823155953
334,6477.0,13.363469579316398,-10.729123671835055,-168.20694554631297,10.4835675840508,-113.76173031289096,2.6429298677402624
335,6478.0,13.20099932826879,-10.688586772008875,-168.65832860952378,10.473906196885313,-112.68882342623884,0.4500214668598452
336,6479.0,13.04737987800949,-10.653243381488096,-169.1054977510232,10.882677819506792,-111.88679268785378,-1.530447422008706
337,6480.0,12.887878254949122,-10.61916590677356,-169.5483194353668,10.624417289487006,-111.38298350629604,-3.43144121336726
338,6481.0,12.728802789530686,-10.581533112109128,-169.9877255102253,11.481858074804665,-110.33986345904852,-5.089976075010479
339,6482.0,12.56171228263591,-10.537300299480421,-170.4367228182833,9.918310738306106,-108.9815922072875,-7.202393574635551
340,6483.0,12.406888170159363,-10.480963446759802,-170.8913256962863,9.984553762403614,-107.34295269072692,-8.423289734139441
341,6484.0,12.264314859488916,-10.427386118717664,-171.3330688902053,5.308671715936012,-105.97377362140516,-11.90792702055919
342,6485.0,12.135861001541613,-10.34759321794445,-171.78617766133038,5.953371855174985,-104.63138179174908,-13.536991957455704
343,6486.0,12.004580682616783,-10.273324459014475,-172.24196019759523,6.282707530944876,-104.4263318295672,-15.274640059588624
344,6487.0,11.869469155840207,-10.192284122215824,-172.69036496648062,6.070203184416339,-103.18112813071872,-17.51750093321598
345,6488.0,11.755475603548486,-10.104107519610238,-173.13845850246264,7.002691892138925,-102.59088841225147,-18.7560448266114
346,6489.0,11.640297911207458,-10.018497702460309,-173.6007818584523,7.151082493166368,-101.36356061399708,-20.67493243722866
347,6490.0,11.53287405393868,-9.917962830980969,-174.05972408146388,6.793046809023979,-100.84550647565514,-23.141133979181102
348,6491.0,11.421140303403263,-9.814057110455565,-174.51173974153494,7.329720913551556,-99.83362822178398,-24.709814174473596
349,6492.0,11.317985491060071,-9.704877176533842,-174.97180026335414,7.687378686715902,-98.81190299285656,-25.63006159162677
350,6493.0,11.222856018664974,-9.58517789460359,-175.4327589809,7.358281399574159,-97.89602631500236,-28.489072220659835
351,6494.0,11.131311967938093,-9.470990370883442,-175.89292713947853,8.696132156109709,-97.07621232383934,-29.312988675543853
352,6495.0,11.040641983672167,-9.34212324813359,-176.35212848562603,8.685133491533968,-96.27749783503262,-31.34816058604303
353,6496.0,10.95768504377578,-9.20764590800593,-176.82499019169472,8.377658288650693,-94.97971321808204,-33.51276121904682
354,6497.0,10.886668712698533,-9.07804983086885,-177.28204737262834,9.036658549417965,-94.10090893933848,-36.18882800614435
355,6498.0,10.815383118846661,-8.936769311332341,-177.74604821154415,9.179595570527647,-93.36731248407392,-35.418441833216455
356,6499.0,10.748663260493466,-8.795713361474668,-178.2169902299304,8.741858006436082,-92.34492306790752,-43.31146573013505
357,6500.0,10.68382290750295,-8.651228757788658,-178.67665343028168,9.039042488920837,-91.61853383226172,-44.12320020028753
358,6501.0,10.618229733382996,-8.501719625598412,-179.13711326655167,8.39017384027507,-89.51227719959293,-46.17062196388833
359,6502.0,10.561126375703513,-8.355961243677257,-179.61158926544073,9.276329971096414,-88.92692534978578,-46.16550143796509
360,6503.0,10.506430992563896,-8.210651570373784,-180.07338205037226,8.941271459274589,-87.71361141216728,-47.91240009610048
361,6504.0,10.453174042284079,-8.041396044162866,-180.5471304194869,10.219948969584078,-86.82029011224256,-49.00088602032898
362,6505.0,10.41329391975436,-7.883524433938874,-181.01535230340107,10.134925648973352,-85.72916160220348,-51.06367405790655
363,6506.0,10.372536315011487,-7.720850313738424,-181.49285726907533,9.317422161343076,-83.87013213919843,-51.83160902914016
364,6507.0,10.32225396431729,-7.56492820498579,-181.95963120193025,11.030660294987523,-82.9502680168449,-53.24950625510986
365,6508.0,10.282549811253812,-7.401781922134205,-182.436891243833,10.927373357051842,-81.25280692118903,-54.60646424713085
366,6509.0,10.25461593072912,-7.237274319834569,-182.92127107865696,10.655563753244158,-79.79358712985237,-55.47077147415902
367,6510.0,10.213455103234207,-7.0746673370865665,-183.39917080838876,11.556525214553346,-78.63664704581245,-55.15874316917507
368,6511.0,10.185294561020179,-6.9199009846932995,-183.8860136511338,10.597528821877123,-77.04981663771865,-55.18369662105353
369,6512.0,10.150227604380643,-6.770544471455423,-184.37546649645657,10.70676683756944,-75.03233318737456,-54.81417596598446
370,6513.0,10.106340648950162,-6.5979720796620995,-184.8595294008945,10.5989519748388,-72.83582291784143,-55.276418302272496
371,6514.0,10.090021738078537,-6.442806007399099,-185.34849579065252,12.236720724240907,-71.58537653942795,-54.743223543166685
372,6515.0,10.064010859434479,-6.292394150211408,-185.8471254113312,12.393892030911145,-70.01342990299115,-55.453628541505005
373,6516.0,10.032840838898565,-6.125867048383952,-186.33716533355485,11.057724860415425,-68.34412526590921,-56.517158266894846
374,6517.0,10.006381258767913,-5.959822115470274,-186.84149788876454,11.261205111095691,-67.17830131773094,-57.17656892487858
375,6518.0,9.979385025867085,-5.7907330532491414,-187.3387293812625,12.014959392325574,-64.88734143423565,-56.472076646399
376,6519.0,9.943737399959701,-5.623596504858938,-187.84624561654675,11.9495338366928,-63.2852671462611,-55.10200918293317
377,6520.0,9.921927666434456,-5.464989410721728,-188.3479427576956,11.420599766427136,-61.98309892724041,-55.95245782377404
378,6521.0,9.8887255479097,-5.310136395892869,-188.84862779090986,10.751905995170407,-60.530343809262426,-57.24528574606492
379,6522.0,9.852438668364385,-5.163605137144259,-189.35247249241468,11.25918514715594,-59.82211543941976,-57.70479924285173
380,6523.0,9.8255532045313,-5.015829433893259,-189.8518721762634,10.751996485766243,-58.296974067372986,-57.48511073218175
381,6524.0,9.79102015279414,-4.87456902247493,-190.35608917509052,10.397734680339152,-57.23399599356476,-58.16343569445598
382,6525.0,9.758653735600497,-4.729869416101565,-190.8551598541371,10.24671269026833,-55.77045573048195,-58.84993825874116
383,6526.0,9.706972565723,-4.585309855963601,-191.35243635552666,9.809888734425869,-54.446692354534655,-59.13391956882228
384,6527.0,9.665279256931179,-4.453120896414134,-191.8544728841995,9.822387454858998,-53.7199127324122,-58.86322129292442
385,6528.0,9.62039707611699,-4.318044320003878,-192.3445822299201,9.053144603022506,-52.20444180241715,-59.45110645681121
386,6529.0,9.563771250407573,-4.175104605073443,-192.83974823929026,8.903805337357209,-50.7511477437152,-59.34086954616505
387,6530.0,9.516928204161552,-4.045163813831664,-193.33409111397745,8.091784365454304,-49.51788370906311,-58.65952643617044
388,6531.0,9.45599274274284,-3.9151773391648703,-193.8264343613091,8.045830955908276,-48.50158676862544,-59.94048657846667
389,6532.0,9.405783076064068,-3.780897372832669,-194.31165075469957,7.325218340547456,-47.367732422090064,-59.12334681765146
390,6533.0,9.342844069432498,-3.658159278604785,-194.80763344131338,6.161838925240162,-46.187693049074895,-60.56694546206703
391,6534.0,9.274066200209305,-3.542941116834527,-195.2891797926713,6.030381958468519,-44.89815845082232,-60.27078330055862
392,6535.0,9.208292350306813,-3.4108598320584633,-195.7795143066487,5.899205074194201,-43.65761989069998,-59.27912774854853
393,6536.0,9.133314915224027,-3.2917116688491888,-196.265094617976,5.368767360590832,-42.57435541810508,-59.37483509840456
394,6537.0,9.059412772070797,-3.1720485000219014,-196.74141148472765,4.63072427136018,-41.88863922997624,-59.57678501553451
395,6538.0,8.978940478819275,-3.0552138015847277,-197.22125560973575,4.362517944147904,-40.91238333456978,-58.758284690782695
396,6539.0,8.894896362486882,-2.938916392497731,-197.6996809298784,4.132080060505033,-39.82104780178993,-58.88724642345424
397,6540.0,8.815461767650728,-2.8222928740851785,-198.17171987672523,2.868193286473486,-38.75034945793249,-59.283731231255416
398,6541.0,8.719149347784686,-2.7132371486191005,-198.64998568945748,2.0346287739214968,-38.10016712200499,-59.08067508671557
399,6542.0,8.642780129706935,-2.6118442561280517,-199.12037281038604,1.441505788370994,-36.67447566644572,-58.22590887450031
400,6543.0,8.54614491214959,-2.4972115056752955,-199.60120763069665,0.9358106390723842,-35.29439085823576,-58.43703839758768
401,6544.0,8.453336601920185,-2.3946685489310084,-200.06737046860894,0.4806176289543956,-34.77826135590699,-58.20026553075674
402,6545.0,8.361152295177735,-2.298963168425985,-200.54233944868278,-0.6473528081864719,-33.27485495751787,-57.86511889749847
403,6546.0,8.258103051415976,-2.1975414238112307,-201.00638512278007,-1.3725923889183784,-32.42202662001408,-58.19020099790448
404,6547.0,8.150852374638301,-2.103082860658674,-201.47877248253081,-2.091480479244094,-31.663727073910017,-57.69115567333029
405,6548.0,8.055510855387311,-2.0108144728154684,-201.94687767241209,-2.3491364626208617,-30.28037354540677,-56.14560879026695
406,6549.0,7.949048312286469,-1.923524022175343,-202.41554498922974,-3.389130009664394,-29.47929927508293,-56.616584920775104
407,6550.0,7.8365286894779755,-1.8332745719103514,-202.88453096228645,-4.128438588337311,-29.09644145835973,-56.15112465674091
408,6551.0,7.7277676055133915,-1.7540201265104542,-203.35185908078225,-4.76587345440436,-27.430675029911832,-56.11764182671866
409,6552.0,7.627712583327797,-1.672666212312265,-203.8311753271833,-5.140438670933034,-26.8277567103903,-54.44515042072404
410,6553.0,7.507359311119516,-1.5928020796199007,-204.2954252881078,-7.032151346124034,-25.963297771580905,-55.74858329524054
411,6554.0,7.391504736415048,-1.5173631798512588,-204.76751862420576,-7.334321054950307,-25.08904582451807,-53.46547812103981
412,6555.0,7.27782057500037,-1.4440880844472304,-205.23955200835104,-8.366044050828675,-24.039582245334483,-54.85885356412814
413,6556.0,7.167012761184128,-1.3764123045807537,-205.70948233329653,-11.972199241911516,-23.687708128063903,-53.3767339908041
414,6557.0,7.052340337784664,-1.3118327779670835,-206.18680533049164,-10.114884507640824,-22.15542574841036,-53.3925581506269
415,6558.0,6.924791599254694,-1.2490773107771247,-206.65665386844734,-10.030425604672583,-21.29035608050417,-50.843417151078526
416,6559.0,6.80585429509117,-1.191732573985064,-207.14357359042438,-13.40769127318732,-21.137948474779684,-51.20911785814944
417,6560.0,6.682418289801851,-1.133250408785102,-207.6150279756692,-11.71402538329204,-19.28183732877299,-50.32750511859961
418,6561.0,6.564575812735467,-1.0806000383545324,-208.10171397568988,-14.284619466824006,-19.046705141917386,-52.62705410076681
419,6562.0,6.435414049620548,-1.027401418880686,-208.57261065664255,-15.11264528293865,-18.13374333576183,-51.56492709676082
420,6563.0,6.3111683876283555,-0.9789501528368874,-209.05582230448255,-14.942503601757185,-16.888311140776516,-52.17996170233248
421,6564.0,6.1932768630730015,-0.9409742464930559,-209.5446030511669,-15.812942263104262,-15.993628488494483,-51.37846598496693
422,6565.0,6.068544830212407,-0.908871848957574,-210.0228599787149,-16.043193760791777,-15.34028056114412,-49.11632542316621
423,6566.0,5.935017397240894,-0.8724148706417054,-210.5050210538662,-17.278566844354586,-14.23216270830937,-50.59171251668451
424,6567.0,5.815825541436802,-0.8305908098020609,-210.99792571451184,-18.583468412411523,-13.40170533810953,-49.66591536972136
425,6568.0,5.685750047933667,-0.8099136933262798,-211.487468288547,-19.69163023730056,-12.919285762565025,-49.32191420134779
426,6569.0,5.560928155401588,-0.7843037785174829,-211.9779556078472,-19.596640633464585,-11.787253843029951,-48.897944562923705
427,6570.0,5.426419370978119,-0.7740591094269575,-212.4659575175562,-19.47500422976855,-10.38730227976852,-46.85201449883679
428,6571.0,5.2910348732973835,-0.7476893195458842,-212.96265647984035,-20.823870422882777,-9.432861074593966,-47.80174851269625
429,6572.0,5.159963791337334,-0.7315651558819809,-213.47274217293332,-21.964332288849903,-8.167923452432182,-46.27030214294105
430,6573.0,5.056715951910841,-0.7335141467166295,-213.9753008937646,-22.95682070998877,-8.211754044611286,-45.596562012058776
431,6574.0,4.927809689531473,-0.7345216426456318,-214.4743645889681,-24.060989364065136,-7.478859195431808,-44.49068455366423
432,6575.0,4.806513986676715,-0.7227340779111273,-214.98017081625323,-24.94548128029226,-6.451030450695721,-46.53058587588888
433,6576.0,4.680599710403295,-0.7375180131002708,-215.48744433223035,-24.985522385084444,-4.944966986825532,-46.84491973854315
434,6577.0,4.553796838910704,-0.7376918639803307,-215.99720636172796,-25.833469478542863,-4.336818132872622,-46.4150849860244
435,6578.0,4.4321947219730005,-0.7468394944654619,-216.50925363899532,-27.747729114893087,-4.035465377001279,-44.99169657752069
436,6579.0,4.304986750881873,-0.756534432399576,-217.0235788443125,-28.2316660782362,-3.2510715222477784,-45.1433879086336
437,6580.0,4.178782991139964,-0.7686034123828449,-217.54557527997866,-27.58481927573453,-1.7282271231678743,-45.089959059555625
438,6581.0,4.060208157953736,-0.7868236316223829,-218.06072393030487,-28.45747288984646,-1.3394485375200442,-46.22211964516599
439,6582.0,3.937473905707459,-0.8007646162116089,-218.5802152596649,-29.080210239617443,0.6084292067392542,-45.634150837406416
440,6583.0,3.8212586618097832,-0.815515669358092,-219.1078978124833,-30.217264739372556,1.0690358911474631,-45.29979570985779
441,6584.0,3.69805671785375,-0.8466894347108109,-219.62839957297587,-30.29989082440608,-0.1840634881244304,-46.1133880171768
442,6585.0,3.5748187105374134,-0.8627598736329674,-220.16168360745948,-28.82684998170441,2.023839170947792,-42.68855644795611
443,6586.0,3.4574630422071015,-0.8916405824576259,-220.69399329235847,-29.972573145967356,3.510242832468398,-41.92326619934156
444,6587.0,3.340346063960191,-0.9177853255073387,-221.23138544840793,-31.02348224786837,3.032632013914005,-45.25249142243565
445,6588.0,3.2173093626240687,-0.947980130779456,-221.75964197623475,-31.114006440569877,4.899533316808342,-46.08380223327789
446,6589.0,3.101455637968825,-0.9694857453980603,-222.30475591755845,-31.385804259272533,5.100002034544101,-46.62260363887011
447,6590.0,2.978706517227214,-1.0053580740323014,-222.8417479702968,-31.26883905179926,7.159435560049811,-45.81890627608888
448,6591.0,2.865282201166205,-1.0337230869450877,-223.38469684693422,-31.232948069535556,7.604790282985445,-44.31142369229171
449,6592.0,2.750217776979788,-1.0599370391519187,-223.93053079869043,-31.79761113821818,7.981212306094304,-45.48515777713716
450,6593.0,2.6379952070678314,-1.0968495226356936,-224.47751460784622,-30.951069887357693,9.751564291433004,-44.27213678623804
451,6594.0,2.515986815012302,-1.1315943042648087,-225.03410986122577,-31.393094360421795,10.638026574056422,-44.02207830357463
452,6595.0,2.4079844713551255,-1.1495498117101306,-225.59206661317424,-30.90135337379304,11.201967490785336,-45.595664208631085
453,6596.0,2.300240459442348,-1.1849465790583054,-226.13708555646778,-30.01003504566895,11.33142537639888,-44.38798610419145
454,6597.0,2.185363769958821,-1.2217492578080282,-226.69059993141911,-30.816659288162786,12.771876354899184,-45.03469405764848
455,6598.0,2.0651468042817287,-1.2570794089543824,-227.24997786907576,-30.06629631513379,14.176450929853782,-42.45206193222302
456,6599.0,1.9656247446029678,-1.2914587014621475,-227.8011272411835,-30.32495769745647,14.894891869638167,-45.695900689576696
457,6600.0,1.8552052789040712,-1.3218456645904553,-228.3658747936818,-29.183843042724806,14.90850007818406,-45.53173520359928
458,6601.0,1.7516314734624308,-1.3485305447777591,-228.92188021138503,-28.139089709507022,16.62513284126559,-43.466770099843735
459,6602.0,1.6413784931733506,-1.384202663379483,-229.48256859446545,-27.499613286148826,17.403176474309667,-43.37698417412179
460,6603.0,1.5234167635370204,-1.4181067805359362,-230.04535624835003,-26.383461066166664,18.01767214105639,-41.19103434762581
461,6604.0,1.4245533635237626,-1.4438815714917155,-230.60960814486745,-25.9356504709804,18.59387544535401,-44.33744273252185
462,6605.0,1.304808762087018,-1.479666432564727,-231.1732747002773,-24.80983757319085,20.539489468013794,-44.061794348931656
463,6606.0,1.1956996193119966,-1.5007364044457745,-231.74211356632856,-24.221293745119095,21.307506499102782,-42.49170712233596
464,6607.0,1.0829625568780221,-1.5242378395951164,-232.30768558839577,-23.094585138190592,21.716424385257493,-43.32175868526922
