# pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.697434131254362555e+01,-3.896298314220455694e+01,4.382848203269985987e+01
1.445150150758376384e-01,-4.228052797679993091e-02,-4.707231337127666393e-01,2.685717369085028139e+01,-3.958644551770969855e+01,4.372549982050453821e+01
2.827009377499560827e-01,-8.130334114059678541e-02,-9.412994432230448183e-01,2.664532273343898439e+01,-3.985580540707915276e+01,4.494395029995739321e+01
4.267405248746669599e-01,-1.208885144317264349e-01,-1.426255738279905927e+00,2.526014063736695903e+01,-4.017870621472957993e+01,4.391739487932148478e+01
5.484405545363575385e-01,-1.545526180867682342e-01,-1.902715096241365700e+00,2.554892286694494175e+01,-4.061209233251500450e+01,4.487473720248966202e+01
6.898430365166561273e-01,-1.763139081064082347e-01,-2.381757997694023743e+00,2.462713117354014258e+01,-4.109757273533336530e+01,4.524607373167108193e+01
8.195535083362788242e-01,-1.989686299100412725e-01,-2.870020343242799754e+00,2.561175786509412688e+01,-4.197583118761472321e+01,4.559418261922453297e+01
9.443225792850569178e-01,-2.248386381340878870e-01,-3.363135456664565481e+00,2.429277337669600811e+01,-4.147851828452302669e+01,4.617319038641223017e+01
1.073649148705209555e+00,-2.405675215200062667e-01,-3.838647061853748710e+00,2.355639466595080833e+01,-4.185542459266878978e+01,4.580858784344663803e+01
1.199043419010726197e+00,-2.500392770540429410e-01,-4.348379628825199461e+00,2.372036139587198278e+01,-4.263205321418502791e+01,4.625547457861198097e+01
1.322561103872075705e+00,-2.612556741626121948e-01,-4.831895223422407071e+00,2.260218968590692157e+01,-4.205745102109192857e+01,4.531912571429783299e+01
1.444113205629358632e+00,-2.738678139713783821e-01,-5.330034217237027860e+00,2.157946734056499238e+01,-4.306268537552499254e+01,4.605192627742489719e+01
1.559151229580441722e+00,-2.740732962661240890e-01,-5.839361187070608139e+00,2.147815725285121147e+01,-4.328119226882334658e+01,4.666410347989273077e+01
1.676196603071774760e+00,-2.702590729651319634e-01,-6.338548578471602468e+00,2.116446792133740828e+01,-4.367519733200764875e+01,4.671653693136560292e+01
1.778781593875981670e+00,-2.652124431150468808e-01,-6.845595312466002724e+00,2.122001154185070249e+01,-4.393842873689440864e+01,4.660463453913469323e+01
1.889408751326365987e+00,-2.553830865500685832e-01,-7.358127104532684370e+00,1.986045653638345598e+01,-4.343332216275458535e+01,4.560134518371362589e+01
1.990897010788431842e+00,-2.474956782734807348e-01,-7.871995252923568387e+00,1.989492098227270134e+01,-4.430429425465298721e+01,4.648025417860799280e+01
2.092668930280213502e+00,-2.338719721864208623e-01,-8.390282797840200146e+00,1.921169122398290696e+01,-4.455761418066219903e+01,4.644779512952519696e+01
2.183779488003056102e+00,-2.147108109911641805e-01,-8.906629280533508108e+00,1.740957043350606881e+01,-4.322844815461348134e+01,4.413930579713296254e+01
2.284857715063274952e+00,-2.005798749554514870e-01,-9.426555260152383653e+00,1.700339481657930918e+01,-4.408116247214991290e+01,4.489467653841452943e+01
2.368208596118966724e+00,-1.786899670074717505e-01,-9.947626211566387155e+00,1.597509453899424336e+01,-4.349255612786343050e+01,4.302753596757372634e+01
2.455981539860374596e+00,-1.476787777464778628e-01,-1.047419261075339136e+01,1.619621552915767282e+01,-4.428888822712289652e+01,4.413931996938495672e+01
2.537895910399521782e+00,-1.236765368892065453e-01,-1.099923349526892480e+01,1.576276217065917074e+01,-4.456079512017161903e+01,4.458456688687432745e+01
2.622856392532195713e+00,-8.700529038253534964e-02,-1.152375955133791763e+01,1.507701170262978607e+01,-4.478947802523848054e+01,4.404713775737491233e+01
2.698596300755184529e+00,-6.649555561057240993e-02,-1.205339294623976798e+01,1.383907286681195359e+01,-4.434616540705668797e+01,4.243470677830813997e+01
2.777941862079895685e+00,-3.229426794723622152e-02,-1.258086860459204104e+01,1.321765159953791802e+01,-4.427306187366972523e+01,4.263122674393245859e+01
2.843344730373852158e+00,-3.987157701430987800e-03,-1.311127565633276504e+01,1.239290258603780437e+01,-4.392157017395004459e+01,4.276402811908420176e+01
2.917331775849477893e+00,3.798935635040834313e-02,-1.363882789498779857e+01,1.172018702549060798e+01,-4.414511274085955961e+01,4.194300680097396850e+01
2.987918852228089506e+00,6.961798257930240652e-02,-1.417425190971030702e+01,1.265231655581136749e+01,-4.484112056762216980e+01,4.430332317475181014e+01
3.049995459710247658e+00,1.030921334436243342e-01,-1.470312848961512486e+01,1.069735906151553806e+01,-4.384007206110926091e+01,4.088010467924939206e+01
3.112929390407755292e+00,1.405121577821546452e-01,-1.523318115769180281e+01,1.022128904149229989e+01,-4.401593542837429140e+01,4.259590800156721713e+01
3.177501875237052076e+00,1.764860124808365072e-01,-1.577161058249038206e+01,9.547150626878803337e+00,-4.359770221009671332e+01,4.247168124569960668e+01
3.244921722373193873e+00,2.099916667509660329e-01,-1.630365856210548259e+01,9.516693674667237701e+00,-4.389308709894827842e+01,4.400851584145977569e+01
3.301558107494361849e+00,2.418720827143943097e-01,-1.683482327864632566e+01,8.735830890946253646e+00,-4.351826469556289112e+01,4.278386727752165086e+01
3.362298897928427621e+00,2.706649543293906390e-01,-1.736574261280310338e+01,8.475264617600068107e+00,-4.328842610031359328e+01,4.241838209541124627e+01
3.420276833575437436e+00,3.108853954802270891e-01,-1.789554989209551650e+01,7.613538102045104061e+00,-4.310624721769279688e+01,3.954730069774232959e+01
3.475501486815639751e+00,3.353650930973799404e-01,-1.842987369350589688e+01,6.887843461229575581e+00,-4.280913321391015103e+01,4.164369855863414216e+01
3.538361857036926850e+00,3.592969908645500254e-01,-1.896154065757482954e+01,6.245356286723822592e+00,-4.247292615035423324e+01,4.105579794732256005e+01
3.596183040108186901e+00,3.842027781586239144e-01,-1.948861582221249478e+01,6.424121659296313958e+00,-4.235109732027166274e+01,4.146747822319547794e+01
3.660897753225249573e+00,4.046909870976378443e-01,-2.001743809606495006e+01,4.905775212389673179e+00,-4.173100671402256268e+01,4.038535197018310896e+01
3.721239617098193619e+00,4.177450554700499197e-01,-2.054994684643460801e+01,4.788080365087799883e+00,-4.146846693880659984e+01,3.944617643619263703e+01
3.779565659248978804e+00,4.357190969216162557e-01,-2.107909268982882622e+01,4.298384871029679033e+00,-4.102872332404488276e+01,3.951086612818458121e+01
3.840106408663199744e+00,4.446267144402327176e-01,-2.160329229223904690e+01,3.617912527431252023e+00,-4.047371058899695129e+01,4.009379826720932272e+01
3.907511354080021704e+00,4.584787752155534690e-01,-2.212846055127332079e+01,3.738424905567190315e+00,-4.044163187709668250e+01,3.953578754362099801e+01
3.965803855901135933e+00,4.671905934250162318e-01,-2.265512482386256465e+01,2.464102409100430435e+00,-3.954304733519112602e+01,4.291393557840024187e+01
4.032287805662331692e+00,4.654147171634122060e-01,-2.318789471361014876e+01,2.745922241775663242e+00,-4.066731950245385718e+01,4.777807155084604318e+01
4.095894114430823407e+00,4.664235594291312736e-01,-2.370801045333928414e+01,3.319181163381120125e+00,-4.043117976822848192e+01,4.745726678002156262e+01
4.158058104378152819e+00,4.663732104431801417e-01,-2.423529335296694853e+01,2.119981499712583872e+00,-3.945887434327828203e+01,4.856922563434953588e+01
4.228690274456976539e+00,4.541744591717815638e-01,-2.476559029431308545e+01,1.627688981783055766e+00,-3.891514241900870985e+01,4.874456062026722947e+01
4.291903611640055516e+00,4.532423038386923508e-01,-2.529063618176280670e+01,7.345869440469108280e-01,-3.827378507786664130e+01,4.832702961586700496e+01
4.365689150744177738e+00,4.427571737483049219e-01,-2.581803021469372084e+01,2.043325244262569895e-01,-3.742607572916462289e+01,4.811259701472785366e+01
4.424496977681066312e+00,4.274739410398069595e-01,-2.634167869341936807e+01,-7.311752686183382588e-01,-3.663275637375778615e+01,4.863413737689376859e+01
4.491919327136443485e+00,4.052341007405857454e-01,-2.686959791561508837e+01,-1.808194459477309612e+00,-3.545725645563444317e+01,4.915910409257104163e+01
4.562939232693612013e+00,3.912706781080714791e-01,-2.739351609452270964e+01,-2.164583872030435785e+00,-3.484154447632991491e+01,4.909601196420862124e+01
4.638370202529568331e+00,3.671724495462740379e-01,-2.792174084848289795e+01,-3.116255456582078143e+00,-3.398134481713160682e+01,4.867114759543098756e+01
4.711618049953809617e+00,3.472291190073519829e-01,-2.844755169947089257e+01,-3.466204705431788824e+00,-3.305485559249785155e+01,4.960858454265898132e+01
4.778229271649880872e+00,3.145238695040006860e-01,-2.898021252647643564e+01,-4.758411309260207389e+00,-3.177025520258076696e+01,4.920503507804185972e+01
4.843158692096004359e+00,2.899853691437783709e-01,-2.949995741970442964e+01,-5.261415123344458600e+00,-3.076661999376350565e+01,4.923236406988097258e+01
4.910080454047861309e+00,2.550934135309717021e-01,-3.003269596190224888e+01,-6.138600543083150285e+00,-2.993087717589746788e+01,4.941712621206739442e+01
4.983041859213397373e+00,2.210133331615224961e-01,-3.056100023609320715e+01,-6.856062396022216454e+00,-2.874595683140015012e+01,4.950262529820543023e+01
5.040242017393932628e+00,1.834737696799493278e-01,-3.108930234792603642e+01,-7.392813506989579508e+00,-2.773542743136638578e+01,5.046581782465857913e+01
5.107544906970520771e+00,1.371444037639548696e-01,-3.161010443543727888e+01,-8.160301206838608934e+00,-2.638151546692574101e+01,4.961944795072228231e+01
5.175463862522860836e+00,9.144703357992511883e-02,-3.213138752312764268e+01,-1.015577918423873172e+01,-2.415744499046789429e+01,4.817795175457170842e+01
5.231567273031416221e+00,6.913286982353383792e-02,-3.266276728924162853e+01,-1.074773542955595573e+01,-2.346220884088255687e+01,4.908984150226520882e+01
5.309746267597105884e+00,2.501369229526062554e-02,-3.319759381685096855e+01,-1.175111256840471086e+01,-2.190493420602190255e+01,4.857949515487392489e+01
5.375225040906723706e+00,-2.272977329221248510e-02,-3.372993874540230763e+01,-1.247863028036479172e+01,-2.083848701130822789e+01,4.921213980765173091e+01
5.450110510644378792e+00,-7.614929499425215909e-02,-3.426895791211504161e+01,-1.317392544417390887e+01,-1.905055198747984946e+01,4.828110651237504669e+01
5.516181420242368461e+00,-1.321758116361024804e-01,-3.480458535448232738e+01,-1.381636324915196212e+01,-1.804848637533620348e+01,4.952179721971197068e+01
5.584193247327124965e+00,-1.805448777765832347e-01,-3.534752708115362907e+01,-1.447970364218002715e+01,-1.642155632762276340e+01,4.948087048753949801e+01
5.638736715427345558e+00,-2.334058096611215660e-01,-3.588690687143622426e+01,-1.502687105724758965e+01,-1.513723593287131131e+01,4.976284163809452110e+01
5.704857246720063557e+00,-2.918657516834173293e-01,-3.642603380783256739e+01,-1.563348157885367051e+01,-1.359053808414573083e+01,5.019561685953680552e+01
5.776101286739116603e+00,-3.487044808733799073e-01,-3.697075320416331579e+01,-1.649790484426781845e+01,-1.200176594560980448e+01,4.976558600785054409e+01
5.833862840413484463e+00,-4.133703809525286488e-01,-3.751137120670463787e+01,-2.699001035663230752e+01,-1.535740326761299634e+01,5.098616527139841992e+01
5.894009165282483309e+00,-4.791266207752187256e-01,-3.806098576396269095e+01,-1.887563316651134926e+01,-8.603164509729163356e+00,4.418008818064237886e+01
5.948854662112651681e+00,-5.290827738937196045e-01,-3.861558669687380529e+01,-1.830455612720419012e+01,-6.720846576294084329e+00,4.848305511145076707e+01
5.998418963729882591e+00,-6.083104065148745576e-01,-3.916883188706444230e+01,-1.834744602606889075e+01,-5.732065199500058661e+00,4.981221386179687016e+01
6.048543049053115794e+00,-6.799309274110783008e-01,-3.971931516773364024e+01,-1.944579529172424870e+01,-3.708288149042392678e+00,5.030311749516908293e+01
